type,mse_deep,mse_mnl,mse_rcl,mse_single,rmse_deep,rmse_mnl,rmse_rcl,rmse_single
cross,19.09723743140854,79.98169102332406,74.60625603726804,32.41419176612914,4.370038607542105,8.943248348521026,8.637491304613166,5.693346271405696
self,0.27258065714090635,2.7029526764270373,2.2223506394503407,0.7765518794026731,0.5220925752593177,1.6440658978359224,1.490755056825346,0.8812218105577466
