market_id,i,j,old_price,new_price,type,true_elasticity,pred_elasticity_deep,pred_elasticity_rcl,pred_elasticity_mnl,pred_elasticity_single,price_i,error_deep,error_rcl,error_mnl,error_single
0.0,0,0,3.9390064481316363,4.3329070929448,self,-3.2397408207343408,-2.9778705,-3.7909243,-3.1973147,-0.4597437,3.9390064481316363,0.2618703564093896,-0.5511834899498633,0.042426081507045854,2.7799971123622247
0.0,0,1,1.388783243689057,1.388783243689057,cross,0.11904761904762039,0.24468039,0.13714805,0.14863224,-0.5888392,3.9390064481316363,0.12563277071430434,0.018100433406374364,0.029584624228022008,-0.707886792364576
0.0,0,2,0.5370097793943622,0.5370097793943622,cross,0.1309707241910637,0.23916687,0.1503895,0.1486327,-0.47817492,3.9390064481316363,0.10819614652217024,0.019418783221846758,0.0176619810205757,-0.6091456490415276
0.0,0,3,0.5735235747595984,0.5735235747595984,cross,0.19950124688279355,0.2518506,0.07558977,0.14863272,-0.54455537,3.9390064481316363,0.052349358128192774,-0.12391147829425062,-0.050868526769992956,-0.7440566129220697
0.0,0,4,2.832698110287659,2.832698110287659,cross,0.15873015873015925,0.14884916,0.10622479,0.14863187,0.055543132,3.9390064481316363,-0.009880999251018013,-0.052505368514667,-0.0100982879835467,-0.10318702660382792
0.0,0,5,3.0262627509331934,3.0262627509331934,cross,0.14084507042253433,0.24206349,0.102397464,0.14863318,-0.6111528,3.9390064481316363,0.10121842211401047,-0.03844760620677887,0.007788111626263278,-0.7519978981622499
0.0,0,6,3.2528526372345743,3.2528526372345743,cross,0.7142857142857145,0.22402358,0.08498866,0.14863232,-0.68779755,3.9390064481316363,-0.49026213373456706,-0.6292970531753134,-0.5656533965042662,-1.4020832606724332
0.0,0,7,1.5715157688266936,1.5715157688266936,cross,0.0,0.22150768,0.115010425,0.14863294,-0.99509656,3.9390064481316363,0.22150768339633942,0.11501042544841766,0.1486329436302185,-0.9950965642929077
0.0,0,8,2.7373763878415756,2.7373763878415756,cross,0.0,0.22197182,0.16937248,0.14863299,-0.49168712,3.9390064481316363,0.22197182476520538,0.16937248408794403,0.1486329883337021,-0.4916871190071106
0.0,0,9,1.005582685527639,1.005582685527639,cross,0.1709401709401699,0.2095807,0.14221115,0.14863266,-0.20938079,3.9390064481316363,0.0386405336296467,-0.028729016836890775,-0.022307510432014066,-0.3803209615314098
1.0,0,0,1.7895348820217265,1.9684883702238993,self,-1.311475409836066,-1.9106455,-1.9365522,-1.6465144,-0.058283824,1.7895348820217265,-0.5991700750882505,-0.6250767571027158,-0.3350390059049009,1.2531915853624465
1.0,0,1,2.0279802344862774,2.0279802344862774,cross,0.0,0.11080792,0.013543864,0.018296355,-0.17082153,1.7895348820217265,0.11080791801214218,0.013543863780796528,0.01829635538160801,-0.17082153260707855
1.0,0,2,3.517958972291658,3.517958972291658,cross,0.0,0.10703364,0.059410524,0.018296367,-0.1179133,1.7895348820217265,0.1070336401462555,0.05941052362322807,0.018296366557478905,-0.11791329830884933
1.0,0,3,3.328872062387092,3.328872062387092,cross,0.0,0.10931521,0.041329607,0.018296378,-0.1409779,1.7895348820217265,0.10931520909070969,0.041329607367515564,0.0182963777333498,-0.1409779042005539
1.0,0,4,0.22196430947614632,0.22196430947614632,cross,0.01754385964912209,0.06575709,0.028304532,0.018296283,0.026312552,1.7895348820217265,0.04821322871404853,0.010760672521173624,0.000752423089325098,0.008768692743360666
1.0,0,5,3.869933036703004,3.869933036703004,cross,0.0,0.10647482,0.007814301,0.018296255,-0.24776085,1.7895348820217265,0.10647481679916382,0.007814301177859306,0.01829625479876995,-0.2477608472108841
1.0,0,6,0.8112280640955674,0.8112280640955674,cross,0.0,0.10623714,0.010883798,0.018296001,-0.1603202,1.7895348820217265,0.10623714327812195,0.010883797891438007,0.018296001479029655,-0.1603201925754547
1.0,0,7,1.3819198774384684,1.3819198774384684,cross,0.0,0.110558316,0.0121649,0.018296653,-0.2316656,1.7895348820217265,0.11055831611156464,0.012164900079369545,0.018296653404831886,-0.23166559636592865
1.0,0,8,1.9993100652431748,1.9993100652431748,cross,0.02403846153846223,0.10286214,0.032295603,0.01829624,-0.0822842,1.7895348820217265,0.07882368048796218,0.008257141766639164,-0.005742221640853473,-0.1063226587497278
1.0,0,9,2.697105810937924,2.697105810937924,cross,0.013661202185793373,0.06225519,0.018156083,0.0182961,0.015123644,1.7895348820217265,0.048593986636952906,0.004494881114916352,0.004634898013429192,0.0014624417265816005
2.0,0,0,0.9978789355887727,1.0976668291476501,self,,-0.50595236,-1.1877245,-0.9637249,-0.045746014,0.9978789355887727,,,,
2.0,0,1,0.946655086551063,0.946655086551063,cross,0.0,0.0036086536,3.4002176e-06,8.670485e-06,-0.03344013,0.9978789355887727,0.0036086535546928644,3.400217565285857e-06,8.670484930917155e-06,-0.033440131694078445
2.0,0,2,2.691843233087396,2.691843233087396,cross,,0.0,2.6166112e-05,8.642303e-06,-0.08131994,0.9978789355887727,,,,
2.0,0,3,1.6294691071324228,1.6294691071324228,cross,,0.0,2.3242497e-05,8.589135e-06,-0.105107926,0.9978789355887727,,,,
2.0,0,4,2.028938418218203,2.028938418218203,cross,0.0,0.004664179,1.4640333e-05,8.229183e-06,0.09219335,0.9978789355887727,0.004664178937673569,1.4640332665294409e-05,8.229182640207e-06,0.0921933501958847
2.0,0,5,2.4978770608611396,2.4978770608611396,cross,0.0,0.0012580198,6.9598973e-06,9.1976235e-06,-0.029814959,0.9978789355887727,0.0012580198235809803,6.959897291380912e-06,9.197623512591235e-06,-0.029814958572387695
2.0,0,6,0.4586745402382859,0.4586745402382859,cross,0.0,0.011332295,2.8140532e-06,8.1280705e-06,0.020701354,0.9978789355887727,0.011332294903695583,2.8140532322140643e-06,8.128070476232097e-06,0.02070135436952114
2.0,0,7,1.5521110824248745,1.5521110824248745,cross,0.0,0.0061124694,5.576659e-06,7.860228e-06,-0.0072742924,0.9978789355887727,0.006112469360232353,5.5766590776329394e-06,7.860227924538776e-06,-0.007274292409420013
2.0,0,8,0.4339084706911396,0.4339084706911396,cross,0.0,0.0035509577,3.0952365e-06,8.100659e-06,-0.058421444,0.9978789355887727,0.003550957655534148,3.0952364795666654e-06,8.100659215415362e-06,-0.05842144414782524
2.0,0,9,2.4321458660913144,2.4321458660913144,cross,,0.0,1.6399174e-05,8.662928e-06,-0.00093399687,0.9978789355887727,,,,
3.0,0,0,3.6290127253155102,3.9919139978470617,self,-2.7751196172248798,-2.530769,-3.4913204,-3.0432916,-0.6557698,3.6290127253155102,0.24435050749892762,-0.7162007544029279,-0.26817195153122375,2.1193497922431903
3.0,0,1,2.3994371621328137,2.3994371621328137,cross,0.0471204188481667,0.11083297,0.08989977,0.056780033,0.15637323,3.6290127253155102,0.06371254801594234,0.04277935206734157,0.009659613965382341,0.10925281375490642
3.0,0,2,0.12303986723311233,0.12303986723311233,cross,0.054945054945054604,0.103606924,0.07617336,0.05678051,-0.12347724,3.6290127253155102,0.0486618694695801,0.021228302720484184,0.0018354547056526407,-0.17842229783207472
3.0,0,3,0.10291183870542442,0.10291183870542442,cross,0.10563380281690075,0.1056168,0.054516595,0.056780428,-0.21127354,3.6290127253155102,-1.700232985928085e-05,-0.05111720795992329,-0.048853375122580076,-0.3169073389029832
3.0,0,4,2.4505472975187352,2.4505472975187352,cross,0.0,0.0881586,0.06458392,0.05678053,-0.08564442,3.6290127253155102,0.08815860003232956,0.064583919942379,0.05678052827715874,-0.08564441651105881
3.0,0,5,3.812207504554312,3.812207504554312,cross,,0.09082652,0.05081734,0.056779742,-0.47077376,3.6290127253155102,,,,
3.0,0,6,2.9400620593982247,2.9400620593982247,cross,0.0,0.091994435,0.12544493,0.05678047,0.08208308,3.6290127253155102,0.09199443459510803,0.1254449337720871,0.05678046867251396,0.0820830836892128
3.0,0,7,3.8865294510434625,3.8865294510434625,cross,0.0,0.10471204,0.046420198,0.056779493,-0.23091681,3.6290127253155102,0.10471203923225403,0.04642019793391228,0.056779492646455765,-0.2309168130159378
3.0,0,8,0.9402908687217559,0.9402908687217559,cross,0.059038515603036,0.07845313,0.058388986,0.056780554,-0.09080902,3.6290127253155102,0.01941461541703312,-0.0006495299095812604,-0.0022579612488451764,-0.14984753302285106
3.0,0,9,3.623544330568177,3.623544330568177,cross,0.2777777777777785,0.09430152,0.051997412,0.056780417,0.012463034,3.6290127253155102,-0.18347625599967182,-0.22578036578165234,-0.22099736125932873,-0.26531474364714563
4.0,0,0,3.9058102152611043,4.2963912367872155,self,-3.2264529058116236,-3.5144405,-3.1486888,-3.048167,-0.11296158,3.9058102152611043,-0.28798763068739985,0.07776411262925054,0.17828591553147222,3.1134913229721346
4.0,0,1,2.2625586099278867,2.2625586099278867,cross,0.29126213592232997,0.105199,0.3562319,0.33623397,-0.44569662,3.9058102152611043,-0.1860631341928416,0.06496976214705175,0.044971837580782825,-0.736958758055585
