market_id,i,j,old_price,new_price,type,true_elasticity,pred_elasticity_deep,pred_elasticity_rcl,pred_elasticity_mnl,pred_elasticity_single,price_i,error_deep,error_rcl,error_mnl,error_single
0.0,0,0,1.1743392729793158,1.2917732002772475,self,-1.3986013986013985,-0.8428833,-1.2256049,-1.1228244,-0.29982644,1.1743392729793158,0.5557181097410775,0.17299650682435996,0.2757769681357003,1.0987749554060555
0.0,0,1,0.01394184816278754,0.01394184816278754,cross,0.011061946902655185,-0.005955335,0.012243968,0.013273102,-0.036697645,1.1743392729793158,-0.01701728212111455,0.00118202153197664,0.0022111553286685345,-0.04775959164299828
0.0,0,2,3.8629992504034343,3.8629992504034343,cross,0.0,-0.008966911,0.014857751,0.013272856,-0.33294374,1.1743392729793158,-0.008966910652816296,0.014857751317322254,0.01327285636216402,-0.33294373750686646
0.0,0,3,1.2575617538585613,1.2575617538585613,cross,0.015756302521008125,-0.007739607,0.012586231,0.01327228,-0.21121533,1.1743392729793158,-0.023495909300076834,-0.0031700711775599633,-0.0024840226475177918,-0.22697163467146741
0.0,0,4,2.5517375948839582,2.5517375948839582,cross,0.0,-0.0029498525,0.013021837,0.013272894,0.050155662,1.1743392729793158,-0.0029498524963855743,0.01302183698862791,0.013272893615067005,0.05015566200017929
0.0,0,5,2.3149380841013456,2.3149380841013456,cross,0.0,-0.008729145,0.015132778,0.013272474,-0.15766072,1.1743392729793158,-0.008729144930839539,0.015132778324186802,0.013272473588585854,-0.15766072273254395
0.0,0,6,0.17959972234818888,0.17959972234818888,cross,0.023551577955723057,-0.0063794414,0.01118314,0.013272861,0.02056881,1.1743392729793158,-0.02993101931387211,-0.012368438087642441,-0.010278716936946163,-0.0029827675523760415
0.0,0,7,0.018770569997065945,0.018770569997065945,cross,0.028089887640448938,-0.007918135,0.014818038,0.013273293,-0.07063289,1.1743392729793158,-0.0360080229034747,-0.013271849780353437,-0.014816594487997423,-0.09872277750727786
0.0,0,8,0.33247553585240475,0.33247553585240475,cross,0.0,-0.005153102,0.0135809295,0.013272765,0.25649703,1.1743392729793158,-0.005153101868927479,0.01358092948794365,0.013272765092551708,0.25649702548980713
0.0,0,9,1.6968238064219148,1.6968238064219148,cross,0.0,-0.0034447121,0.018738084,0.013272888,-0.17653531,1.1743392729793158,-0.0034447121433913708,0.01873808354139328,0.013272888027131557,-0.17653530836105347
1.0,0,0,0.8144717528805532,0.8959189281686085,self,-0.8333333333333319,-0.8976167,-0.87971115,-0.79827297,-0.32089788,0.8144717528805532,-0.06428335110346617,-0.04637781778971495,0.035060365994769915,0.5124354561169928
1.0,0,1,2.433948577202599,2.433948577202599,cross,0.0,0.03169572,0.0040960205,0.003297363,-0.1003707,0.8144717528805532,0.03169571980834007,0.004096020478755236,0.003297362942248583,-0.10037069767713547
1.0,0,2,1.377935796476454,1.377935796476454,cross,0.0028731504094236166,0.023406558,0.0031891076,0.0032978244,-0.05648926,0.8144717528805532,0.020533407329357357,0.00031595722656616856,0.0004246740031606882,-0.05936240941401651
1.0,0,3,2.3061514203697504,2.3061514203697504,cross,0.0,0.028417164,0.0032077502,0.0032970898,-0.16705863,0.8144717528805532,0.028417164459824562,0.003207750152796507,0.003297089831903577,-0.16705863177776337
1.0,0,4,2.4769207123773618,2.4769207123773618,cross,0.0,0.029255804,0.0036336926,0.0032969501,0.19912437,0.8144717528805532,0.029255803674459457,0.003633692627772689,0.0032969501335173845,0.19912436604499817
1.0,0,5,0.48907247134963905,0.48907247134963905,cross,0.0,0.030885939,0.0041638073,0.003297768,0.029974464,0.8144717528805532,0.030885938555002213,0.004163807258009911,0.0032977680675685406,0.02997446432709694
1.0,0,6,2.560231494588217,2.560231494588217,cross,0.0072254335260127705,0.033723056,0.0037562617,0.003297281,0.0022654675,0.8144717528805532,0.02649762279036296,-0.003469171862501375,-0.003928152540150754,-0.004959965984720461
