,true,pred_deep,pred_rcl,pred_mnl,pred_single,pred_random
0,0.06649883759179409,0.06646587,0.06727439,0.1308704,0.06649888,0.1507323452199781
1,0.11794208105671833,0.11687046,0.119072236,0.1461385,0.117942095,0.1507323452199781
2,0.18822271203866855,0.1902101,0.18261023,0.21582045,0.18822275,0.1507323452199781
3,0.17586092008532733,0.17607024,0.17541109,0.089211375,0.17586082,0.1507323452199781
4,0.1761237101693689,0.17794058,0.18020664,0.15015341,0.17612365,0.1507323452199781
5,0.07748618682648249,0.07768562,0.07714681,0.09941248,0.0774862,0.1507323452199781
6,0.20275108154360919,0.20192435,0.20713232,0.2088507,0.20275114,0.1507323452199781
7,0.15530813297060317,0.15647796,0.15175886,0.11382053,0.15530816,0.1507323452199781
8,0.12213568617527133,0.123680845,0.11711232,0.14740004,0.122135594,0.1507323452199781
9,0.15064844082042853,0.15272284,0.15195279,0.12919964,0.15064842,0.1507323452199781
10,0.18356428791182144,0.18439558,0.18567525,0.16353588,0.18356435,0.1507323452199781
11,0.27089770712064526,0.2698085,0.27436548,0.23200019,0.27089775,0.1507323452199781
12,0.17535860037501697,0.17641746,0.17334872,0.19054472,0.17535864,0.1507323452199781
13,0.11824843120006522,0.11872098,0.1238372,0.14494516,0.11824832,0.1507323452199781
14,0.09415756205199678,0.09523375,0.090212144,0.075338855,0.09415752,0.1507323452199781
15,0.09391724152760392,0.09543897,0.0964793,0.07531535,0.093917295,0.1507323452199781
16,0.0965681477689013,0.09771945,0.09499389,0.10994535,0.096568175,0.1507323452199781
17,0.0912869634266347,0.09194808,0.09014496,0.16269356,0.091286995,0.1507323452199781
18,0.19337329883635954,0.19346249,0.19478844,0.17157337,0.19337317,0.1507323452199781
19,0.2695932982622723,0.27038416,0.27016953,0.22822434,0.26959324,0.1507323452199781
20,0.10888141865237252,0.109237835,0.11262805,0.12513682,0.10888146,0.1507323452199781
21,0.0993670375267893,0.10033555,0.094262585,0.094273575,0.099367075,0.1507323452199781
22,0.2845892643950634,0.28513342,0.2810894,0.22282813,0.28458932,0.1507323452199781
23,0.1651645893838883,0.16297948,0.16506137,0.13908483,0.16516447,0.1507323452199781
24,0.1070858359286231,0.108306654,0.11095422,0.18445174,0.1070858,0.1507323452199781
25,0.116945643577793,0.11580647,0.11960887,0.15150687,0.116945714,0.1507323452199781
26,0.10275466816684992,0.105209336,0.10572649,0.098336935,0.10275471,0.1507323452199781
27,0.1615320616962304,0.16329035,0.1651371,0.14770463,0.1615321,0.1507323452199781
28,0.08285010927916792,0.08257505,0.082682624,0.08433122,0.08285005,0.1507323452199781
29,0.22931893449306623,0.23000863,0.23020118,0.24236628,0.22931884,0.1507323452199781
30,0.1009955710111716,0.09924243,0.10339995,0.08432872,0.10099561,0.1507323452199781
31,0.08608996531292831,0.08595462,0.08835243,0.08464466,0.086090006,0.1507323452199781
32,0.1009905890755036,0.102086484,0.10113343,0.0910092,0.10099061,0.1507323452199781
33,0.2679807970891205,0.26771858,0.2637761,0.27302137,0.26798058,0.1507323452199781
34,0.12667687213604062,0.12831765,0.12664688,0.15710907,0.12667681,0.1507323452199781
35,0.09244733877767532,0.09230712,0.095272236,0.07753191,0.09244737,0.1507323452199781
36,0.18947818734146693,0.18955699,0.18626866,0.15663335,0.18947828,0.1507323452199781
37,0.16202545885652864,0.1623928,0.16022336,0.12665065,0.16202547,0.1507323452199781
38,0.04834288316922196,0.051639725,0.045499396,0.12891482,0.048342846,0.1507323452199781
39,0.23561167430354435,0.2353389,0.24205615,0.22405085,0.2356116,0.1507323452199781
40,0.24397411000531397,0.24362639,0.24305683,0.26158285,0.24397421,0.1507323452199781
41,0.09658121199678363,0.096149504,0.1007014,0.081896044,0.09658122,0.1507323452199781
42,0.08205255834819515,0.08172017,0.07958977,0.098622814,0.08205257,0.1507323452199781
