type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.5799255436571503,1.9195579587080014,2.2571972759912793,1.033396617411012
self,0.15553448064787456,1.0290982182162476,0.8364457637075544,0.2527748826678586
