type,mse_deep,mse_mnl,mse_rcl,mse_single,rmse_deep,rmse_mnl,rmse_rcl,rmse_single
cross,0.21762536621850906,0.17229020242821505,0.1728093843257477,0.3200290438556346,0.4665033399864454,0.4150785497086245,0.41570348125286094,0.5657110957508563
self,2.7909981967644737,2.6262111295080226,2.643161290349745,5.36593074003388,1.6706280845132688,1.6205588941806535,1.6257802097300067,2.316447871210116
