type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.31867868816357964,1.9185156015599762,2.2166228939243897,0.2081381112005014
self,0.1665505168720207,1.0223526312102726,0.7562276090054182,0.0855654752004774
