type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.06395473122264854,0.12894375206575778,0.25922250381826495,0.20753444032470614
self,0.16873486717048283,4.470546066951237,1.1796874290720818,0.2654097903385625
