,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,5,0,100,mnl_choice_fe,7456,0.004384662590265275,0.005605243389931808,0.0051752780776023865,0.005150759467239773,0.008213451655864715,0.0045817632938286125,0.004126922441244125,0.005317941003689253,0.08128200000000002,0.101693907388791
0,5,0,100,mnl_choice_fe,145609,0.003948942550182342,0.005152777948381369,0.004834426655769347,0.005221542449919565,0.008234539226293563,0.004610305153969533,0.003762165517807007,0.004850150622269314,0.081396,0.10184422124008803
0,5,0,100,mnl_choice_fe,214341,0.003158491899013518,0.003984748673697411,0.0039799480860233305,0.003698840454586463,0.008007538906097412,0.003470048828665484,0.0038424553160667408,0.004844910810949959,0.08181800000000003,0.10232549144763489
0,5,0,100,mnl_choice_fe,237639,0.003869602427959441,0.0047032649620554765,0.00440401030230522,0.0041621555349922465,0.008082283757209777,0.003986708617920553,0.0035050130612850196,0.004604761499307832,0.08202200000000001,0.10259897562841454
0,5,0,100,mnl_choice_fe,148649,0.0036097602953910836,0.004319487123746538,0.004306017255306244,0.004279384197669518,0.008078795373678208,0.0037082181215742794,0.00337963355588913,0.004175538803456784,0.08150400000000001,0.1019443809143005
0,5,0,100,mnl_choice_fe,763490,0.003597661335468292,0.0045741813073386,0.004247937564849854,0.004464907714423303,0.007997059095621109,0.004282267324297648,0.003520035581350327,0.00458991910609164,0.0827,0.10345120105634346
0,5,0,100,mnl_choice_fe,677253,0.004019601457595824,0.004987281953771832,0.004643182089328765,0.004975619112304241,0.008215533215284348,0.004706588873660039,0.004446702216863632,0.005372982775925948,0.08210399999999998,0.10273695245626083
0,5,0,100,mnl_choice_fe,560404,0.0036979426677227036,0.004764590511378674,0.004307759000062945,0.004045793940029943,0.00808585422229767,0.004018861046369983,0.0039471589548587815,0.0051494327894530305,0.08174500000000001,0.10225430797281844
0,5,0,100,mnl_choice_fe,591830,0.003677874764442446,0.004485287479264873,0.004623207321166992,0.004537918118138368,0.008106664147377015,0.004049192641645546,0.0035279591083526617,0.00421335382601095,0.08192400000000001,0.10247988290391435
0,5,0,100,mnl_choice_fe,84947,0.0032012519726753227,0.004118414272854672,0.0041426994400024396,0.003554001089083447,0.008004292071342466,0.003200519518421653,0.0030408148663043947,0.003980023633408349,0.08151800000000002,0.10194316259563463
0,5,0,100,mnl_choice_fe,26672,0.003458154003381729,0.004521513883799702,0.00401884534096718,0.003559539006574529,0.007989912331104281,0.0032764375130342337,0.004299892486810685,0.00560187791471695,0.081784,0.10228089068833923
0,5,0,100,mnl_choice_fe,184535,0.003767512830734254,0.004927130629270219,0.004562448250293732,0.004615676583933717,0.00808614051556587,0.004230138152734488,0.003990256183624268,0.004938179315339348,0.081858,0.10241002587637599
0,5,0,100,mnl_choice_fe,874369,0.004007778770923616,0.004962436698166908,0.004295696660518645,0.004096387847749307,0.008082585280418397,0.003818070623426923,0.00430668555021286,0.005348999135902718,0.08144200000000001,0.10186734707451649
0,5,0,100,mnl_choice_fe,39876,0.0040802839512825,0.005044746590985227,0.00481740729880333,0.004930266737438617,0.008046333296298981,0.004239098072174966,0.0041825087871551515,0.005448496162041314,0.08166000000000001,0.10216270062992658
0,5,0,100,mnl_choice_fe,738836,0.004471362230300903,0.005575811248878645,0.004803372069120407,0.00507046810950885,0.008005857870101928,0.004438456301831481,0.004152696525096893,0.005001855472002256,0.08174,0.10226797543708392
0,5,0,100,mnl_choice_fe,100589,0.0038107032690048214,0.004920877943693461,0.004282510004758835,0.004060957779739487,0.007978701144456866,0.0037332152811490743,0.003430137151002883,0.0043593872011060755,0.08226599999999999,0.10288910049174305
0,5,0,100,mnl_choice_fe,812811,0.0030818296082019835,0.003935634816210377,0.004262379326343538,0.0037674570423307935,0.008090830025672912,0.0038833897529779596,0.0033857440237998987,0.004228422799540138,0.08137799999999999,0.10178464618988464
0,5,0,100,mnl_choice_fe,75122,0.003494362037897111,0.004320061599260171,0.004218253510713577,0.003769276891063464,0.007980298846960067,0.003385561309440735,0.003085106553316117,0.003634891948206465,0.08170200000000001,0.1021717074341033
0,5,0,100,mnl_choice_fe,182935,0.0041179883139133445,0.005227864083641732,0.00443561742401123,0.004308138360583646,0.008021931757688523,0.0037431130735117637,0.0038311432521343225,0.004684581861813219,0.08155200000000001,0.1019981921408414
0,5,0,100,mnl_choice_fe,911677,0.003982088642835617,0.005021436723581999,0.004560714885234832,0.00484607757629726,0.008092240551471709,0.004161342965680407,0.003770748804330826,0.004569392962710338,0.08096600000000001,0.10128131614468681
