,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,10,0,100,rcl_log,7456,3.41115177892291e-05,0.0024301363650483516,0.001010999024471631,0.020959557880586174,0.0015196407802292125,0.033882215840519245,0.018589004442970302,0.06460350487470388,0.020709987222415845,0.08765504786916212
0,10,0,100,rcl_log,145609,2.3525762864086425e-05,0.0020258641437786167,0.0007397242123489946,0.019977156283371156,0.001560566251230176,0.03461901076106457,0.019100713350916714,0.06604388646943965,0.01758101497980696,0.07832026831625477
0,10,0,100,rcl_log,214341,4.674445992971833e-05,0.0024983614219630003,0.0011981073094912541,0.0233184032790955,0.0019620238232414544,0.03807708907499562,0.016623007936834744,0.06345010334377588,0.018885106239562025,0.08388007554368627
0,10,0,100,rcl_log,237639,2.1903219356456685e-05,0.002210811763889036,0.0008957664700005087,0.021706671786805874,0.0019028998765014205,0.03728541789607123,0.015325595907004275,0.058896255589962594,0.021012680624187274,0.08617793520044614
0,10,0,100,rcl_log,148649,9.924482639253116e-05,0.004211787994753724,0.0008409029356333492,0.020556781486986878,0.0014943280314286377,0.03392040304354641,0.013380045522533534,0.05347648289697432,0.018079389722439054,0.08656103752164981
0,10,0,100,rcl_log,763490,1.3882362951891903e-05,0.0020887358616267808,0.0007859286162042659,0.019966734480200175,0.0014524963815583198,0.03426099340419563,0.017588446889301067,0.06444503196607192,0.01944213693669368,0.08365336845099573
0,10,0,100,rcl_log,677253,3.575922976833036e-05,0.002415775803927439,0.000844181364634089,0.020456004147607416,0.0016760570204166117,0.03478624963958646,0.0213283954153298,0.06734083277644407,0.023303285696443677,0.09022651800528408
0,10,0,100,rcl_log,560404,2.797517507393086e-05,0.002065261391191274,0.0012649167079140477,0.024029192860711007,0.002088337391886289,0.03967575605592398,0.008526437589845774,0.04354635303650533,0.011777440617774148,0.0641576836124937
0,10,0,100,rcl_log,591830,3.076379479845016e-05,0.002335144728578508,0.0010560379041472103,0.021496094561656954,0.001739740565248499,0.03529823813500864,0.0166298808255462,0.0604137222246241,0.0241570302575884,0.09391911627223032
0,10,0,100,rcl_log,84947,3.0161278113181852e-05,0.002347132090208147,0.0008668377271022572,0.021219974441400637,0.0016521551528997128,0.035549956981982496,0.017133751489957057,0.059706523837080944,0.02113762163555407,0.08429331967953198
0,10,0,100,rcl_log,26672,0.00010480595237355718,0.0037811012160856626,0.0014823332599817002,0.024065850394949236,0.002298707216284469,0.038961678516593726,0.011978490684798868,0.049487588652411894,0.019618040613408678,0.0811786676628318
0,10,0,100,rcl_log,184535,4.458905922904659e-05,0.0028737630007404013,0.0008780608858628846,0.02071952825857616,0.001607799505935618,0.035346713500609764,0.014077678924334149,0.05687395593898335,0.01501388621995121,0.07507750868951342
0,10,0,100,rcl_log,874369,5.66990239389319e-05,0.0030855569366156897,0.0012086064319488613,0.023724768675941133,0.0020064451051512912,0.037845596788514825,0.01521021076526161,0.05731716250536909,0.01800405676928204,0.08000115345131661
0,10,0,100,rcl_log,39876,3.081330903823046e-05,0.002277617009864827,0.0011671227645939366,0.02222752657084901,0.0019313095984045364,0.03596937505497043,0.013586532722860372,0.057015945877112645,0.016491165303534026,0.08001784651865176
0,10,0,100,rcl_log,738836,3.564887332167812e-05,0.0027068304160899905,0.0010603090328250553,0.021043565231911067,0.0017884630317041373,0.03539124839249786,0.015409990847300931,0.06057838558993836,0.018509871952235624,0.08369868891348138
0,10,0,100,rcl_log,100589,3.2761436789088656e-05,0.002298455887648745,0.000617998631283935,0.018490375850979648,0.0014208783976449825,0.03437263958514883,0.01262357056559986,0.05325048808448127,0.0212428570982299,0.08652029842350525
0,10,0,100,rcl_log,812811,2.5508407239464953e-05,0.002142949430369797,0.0009196938156146097,0.021056805367571645,0.001645030032231074,0.035415180481483934,0.011440100909122685,0.052025984483311395,0.020225835804022773,0.08644160146685807
0,10,0,100,rcl_log,75122,2.5112114859382404e-05,0.002179298381414398,0.0007489184385240015,0.018533644296024828,0.0014279471169901992,0.0323763700906978,0.019971833047229423,0.07058997839732506,0.025180729029127526,0.09228821837790577
0,10,0,100,rcl_log,182935,4.957736195151436e-05,0.0028493596845511697,0.001078532633937275,0.020996809321005828,0.0020078075334993535,0.036682006014978695,0.014996197716539133,0.062407862645654025,0.01913527392704302,0.08298329508299646
0,10,0,100,rcl_log,911677,1.6881497249230943e-05,0.0021288662552661703,0.0008313165620208941,0.02082422190289152,0.001643992134716668,0.03540384708690031,0.014462259506122557,0.0550907110001487,0.02271705467734326,0.08565029001329268
