,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,5,10,100,mnl_choice,7456,0.007617405177974283,0.044202502288818356,0.00039415509462552555,0.01047346540674544,0.0003916784313151351,0.01033298924624469,0.05958419229070617,0.14604276519012774,0.06767210471006252,0.21451063999999997
0,5,10,100,mnl_choice,145609,0.007380546809916972,0.04395733114814759,0.00015350588560254216,0.007565874250278002,0.00013921960537415683,0.006826930491071819,0.03605544349170939,0.10378996650338407,0.10789038270906247,0.249133125
0,5,10,100,mnl_choice,214341,0.006350254226074287,0.04252778870773316,0.0002186209303405759,0.008250573285862107,0.00025941462317593844,0.008842967040887184,0.047304658451223745,0.11854761801233561,0.08251238420356248,0.22770329999999997
0,5,10,100,mnl_choice,237639,0.01629008497086347,0.06517934121704101,0.00011640204287103553,0.0071155124856287656,0.00010928616030096137,0.0067269447098496,0.06308932835143888,0.1561189767883507,0.08116989774024999,0.21871605999999996
0,5,10,100,mnl_choice,148649,0.016079943877344703,0.057495999572753906,0.00021205764802660967,0.0077935236892404496,0.00021851155290320644,0.007818464270204693,0.044141783561201665,0.12311733627375178,0.09554636925856248,0.24622389999999997
0,5,10,100,mnl_choice,763490,0.015352319228221339,0.06618498394966126,0.00017661460527849205,0.009091518616716998,0.000171192228636238,0.008468391102038899,0.029368026358617464,0.09821179199574516,0.0752571259510625,0.21374329499999997
0,5,10,100,mnl_choice,677253,0.012153014861222328,0.05982384525108337,0.00022408931187024357,0.00999712916270993,0.00017728430453934713,0.008200791328759385,0.04905348232526622,0.13472302701938074,0.0748859749015625,0.2164114
0,5,10,100,mnl_choice,560404,0.00810666704746964,0.04176055376434326,0.0001968860767759657,0.00725614312819822,0.0002531175828753309,0.008887292964158381,0.039417964297051536,0.11379572006543395,0.083160438947,0.22224754000000002
0,5,10,100,mnl_choice,591830,0.013804373430954739,0.05556826057434083,0.00011171830126569504,0.006462114075308894,0.00012722421331691676,0.00645546328512946,0.03489786659651439,0.11417398193917051,0.09143725616625,0.23791510000000002
0,5,10,100,mnl_choice,84947,0.01382222018769569,0.05902072921562194,0.00018687573071664312,0.009141904862717485,0.00015461037058711987,0.008558832312676788,0.04821904217510393,0.13184466538753795,0.07881875701725001,0.21751518
0,5,10,100,mnl_choice,26672,0.018082251468827294,0.06692334510421753,0.00022277281006739046,0.009042206812185257,0.0002491690717613179,0.009317849143422315,0.04382534151970373,0.127549951400877,0.0589340658825625,0.20614929499999998
0,5,10,100,mnl_choice,184535,0.014285951595088433,0.05998373925590516,9.90760711076168e-05,0.0071023704569601375,0.00010245237824435034,0.00683946569587675,0.041080004254757545,0.11433556140698407,0.08410113631125002,0.22484603000000003
0,5,10,100,mnl_choice,874369,0.01188875402737792,0.05698968701171875,0.00025060174171810564,0.010666222492945122,0.00018662936761465443,0.009037756501979678,0.07145595181083136,0.16274828955980594,0.07799481739825,0.22347659999999997
0,5,10,100,mnl_choice,39876,0.00567476493699426,0.03602502490234375,0.0002196596415340081,0.00867943118624865,0.0001851573508865737,0.007693541466337184,0.05726718986891455,0.13547405882034183,0.09889178890000001,0.24505300000000002
0,5,10,100,mnl_choice,738836,0.015587024794609819,0.05735642661476135,0.0001286559784446784,0.005822796512598,0.00011227743143839282,0.0054455579000865124,0.04951771170311568,0.11651564399829299,0.10724676274625003,0.25553138000000003
0,5,10,100,mnl_choice,100589,0.011348415940892228,0.056051419782638556,0.000157922102329165,0.00863626699333354,0.00015472582218336385,0.00857657203415173,0.047677335201246354,0.12208095347357314,0.09025632186125002,0.23203612999999998
0,5,10,100,mnl_choice,812811,0.017258088523787386,0.06379591720581056,0.00019969773733022125,0.008603483728186435,0.00019923726350307036,0.008565461748729715,0.06359224548112855,0.14195550103526572,0.08659975893524999,0.22908842
0,5,10,100,mnl_choice,75122,0.00890386829692275,0.038496546871185304,0.00014895753007197141,0.005388399714140675,0.0001460675378599649,0.005136550962929596,0.03378157553218653,0.10618697117741477,0.10205405497999998,0.25582900000000003
0,5,10,100,mnl_choice,182935,0.010344200440174357,0.04616797199249267,0.00020150981371921104,0.007396993720590194,0.00019675978103823633,0.007033179900280219,0.05348749091324682,0.1350675256954167,0.10052646514900002,0.24935087999999997
0,5,10,100,mnl_choice,911677,0.00905041810165571,0.05075280625343322,0.00020221725412611051,0.008515501852035794,0.00020856800673953104,0.007958035150310528,0.05903835639874865,0.13532267173877024,0.09257094241606248,0.23763122999999997
