type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.1175318745869844,0.05954002873144609,0.06219548006300296,0.233548766391542
self,0.9028721110632211,0.8815879951646736,0.9024038434659343,1.4982319798098656
