type,mse_deep,mse_mnl,mse_rcl,mse_single,rmse_deep,rmse_mnl,rmse_rcl,rmse_single
cross,0.6585288104630574,0.45987927467696893,0.4643635890978516,0.953914783208092,0.811497880750811,0.6781439925834106,0.6814422859625396,0.9766856112424775
self,1.4177636541035006,1.2661581804734883,1.3064331476369577,1.7363584742243596,1.190698809146755,1.125236944147093,1.142993065436951,1.3177095560951053
