,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,5,0,100,rcl_in3_fe,7456,0.004241805013228368,0.008474339544520206,0.013868678564224406,0.017129103024758688,0.014844211303025467,0.018027578522541533,0.0141751915769383,0.018966250603331913,0.042582016148753496,0.0580384354494202
0,5,0,100,rcl_in3_fe,145609,0.01296422087818639,0.02382146962148603,0.01857733279631471,0.024883837030441263,0.01967496892811371,0.02545593783800634,0.020208672765032448,0.028163295455199185,0.0834920238522927,0.10493395335755573
0,5,0,100,rcl_in3_fe,214341,0.010626032568620518,0.01656537809340375,0.0184250200025511,0.0241726139001904,0.02124578782987404,0.0269684044685121,0.031013500311431245,0.04397693800591567,0.07223902670894262,0.10152322159615165
0,5,0,100,rcl_in3_fe,237639,0.007164449176967494,0.014851255795169068,0.01681171235434641,0.019822808452641942,0.017291711817209284,0.020671160336555854,0.019405015404835527,0.026532468758351545,0.052017507823063205,0.06904913734277433
0,5,0,100,rcl_in3_fe,148649,0.007985583328530286,0.014654196797976297,0.015382403956137108,0.020536717693775654,0.01655624099022395,0.02219986954563262,0.016370250485446772,0.02213014360719731,0.04509344273513303,0.05571342026814282
0,5,0,100,rcl_in3_fe,763490,0.006921158675910515,0.01174965774311361,0.01608610426493777,0.020320405964547896,0.018404524716547615,0.022622314289164336,0.018847724020787483,0.024916458794749578,0.06946650185986376,0.09136930457956918
0,5,0,100,rcl_in3_fe,677253,0.008067292591595911,0.013967970642569896,0.014434660195288149,0.018455031603250533,0.016462173617473076,0.02016247506990835,0.015833925948648745,0.02108147597700453,0.0379926884230335,0.05203894279165334
0,5,0,100,rcl_in3_fe,560404,0.007826464195815105,0.013579133074660125,0.01641478647411575,0.020474268780072667,0.018505485373531843,0.02228703795335675,0.015555753108601718,0.022457933139111312,0.05851000526542504,0.07339116740842681
0,5,0,100,rcl_in3_fe,591830,0.008575791951690812,0.011902491611879975,0.018311644096138568,0.027753246167226,0.01967770301874109,0.02814353482235244,0.012901714688285422,0.017889751682442088,0.0814575429577914,0.10232226220509677
0,5,0,100,rcl_in3_fe,84947,0.00965903129438776,0.017996310523970802,0.015785616988360274,0.021189878694702576,0.01784322774637782,0.023118663538065284,0.02106459400620694,0.029649613413918904,0.05744072226320584,0.07362763757308896
0,5,0,100,rcl_in3_fe,26672,0.005771559143766685,0.012805561258973983,0.014351212379141135,0.018588269329779864,0.015504168706361583,0.020041393738273256,0.015193350484339086,0.021815278398078442,0.04015764842742335,0.05292895946607966
0,5,0,100,rcl_in3_fe,184535,0.00776340474202653,0.015705268274946685,0.016306372915960942,0.02021983493934612,0.01781312548692031,0.022084715525036384,0.022031088638942414,0.03474988148685195,0.05538994243428919,0.07159242187935362
0,5,0,100,rcl_in3_fe,874369,0.014014963248137533,0.02169004721295636,0.01977788133768369,0.025101624013362422,0.02281987120552439,0.027675304724474773,0.024404755140623097,0.03215761102662204,0.08069953271378079,0.1042521351977028
0,5,0,100,rcl_in3_fe,39876,0.007476995093233594,0.015100490546736248,0.016030339049184546,0.020769136318049792,0.01714416921013282,0.02235374099339516,0.01930137585019948,0.02653950774058979,0.05731236072963147,0.0745158212408655
0,5,0,100,rcl_in3_fe,738836,0.010647692293718099,0.020037217112841448,0.01736294499791014,0.022599389911621567,0.01796338257443443,0.02352858079347381,0.022061298689824614,0.03242741559872698,0.0837657305785236,0.10671159696292613
0,5,0,100,rcl_in3_fe,100589,0.007688478769960931,0.01470485658006092,0.015050334116865157,0.02004048879510423,0.015558193880118911,0.020742971992111676,0.017212978633783557,0.023220611854858093,0.04986924585768374,0.06293672109247042
0,5,0,100,rcl_in3_fe,812811,0.00916953543193148,0.01533507012564845,0.015868926414714143,0.020615304541919132,0.016914090622530936,0.02117352054567381,0.01943373659169125,0.02639978794910487,0.06482234512385185,0.08620155137473033
0,5,0,100,rcl_in3_fe,75122,0.010340329399620768,0.017062447378328044,0.019077945814255717,0.026309955685995735,0.019879884386714786,0.02744992756580309,0.01872496466468334,0.026945104505565847,0.08878142986132864,0.1142021251461636
0,5,0,100,rcl_in3_fe,182935,0.009920385848248886,0.019080353121453848,0.01815791169200987,0.02509965115121167,0.01960443646093466,0.027037743103166742,0.02469762234662915,0.03903765396629844,0.08195355559706254,0.10106482597694637
0,5,0,100,rcl_in3_fe,911677,0.01232040856769165,0.01862101671808016,0.01760996216385918,0.022271736596446448,0.019726506046693175,0.02449982382624917,0.0209588537565387,0.026663554375955294,0.0877910930248202,0.11426090701566058
