type,mse_deep,mse_mnl,mse_rcl,mse_single,rmse_deep,rmse_mnl,rmse_rcl,rmse_single
cross,0.0126336536009138,0.042141212032745054,0.3187136579290324,0.13830176433144423,0.11239952669345987,0.20528324830035463,0.564547303535348,0.37188945176146665
self,0.08825842287613193,26.179420309022287,2.57966759919119,0.21693661021777677,0.2970831918438536,5.116582874245495,1.6061343652357327,0.46576454375336124
