,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,10,10,200,mnl_choice,7456,0.0038817709682897527,0.021795369005203246,4.231705282937963e-05,0.0031104404533552144,6.223309767556502e-05,0.003312813818713495,0.046966074104748436,0.10415034564148157,0.04996337853928515,0.14230388187499998
0,10,10,200,mnl_choice,145609,0.007270740430995258,0.036001696304798124,8.094726472872082e-05,0.004652279765370135,0.00010952054580868485,0.0038296391988058187,0.05213733397989161,0.11819943868526618,0.0422967128140625,0.1361484375
0,10,10,200,mnl_choice,214341,0.006282589391361105,0.03557764163398743,4.5865781346515255e-05,0.003811266214150132,6.035897087766791e-05,0.003684878471118883,0.046201009507456946,0.10414618088753733,0.04357507137868751,0.13662383374999998
0,10,10,200,mnl_choice,237639,0.0053697228426894915,0.027932825809001926,2.9428081859124415e-05,0.0027172580879922716,5.145912446055485e-05,0.0027922681317104846,0.04818079882497789,0.10643055357983577,0.052180442259253904,0.1451688625
0,10,10,200,mnl_choice,148649,0.008166042926985839,0.03353499259853363,4.7708777554538176e-05,0.0032237783069637683,8.986552754142806e-05,0.0033246134171026754,0.040077833176154785,0.09472385258477069,0.05036715962843749,0.14400350125
0,10,10,200,mnl_choice,763490,0.004737709100462059,0.027785771023273467,4.369687798075883e-05,0.0031798332427976006,8.406576192124803e-05,0.003649416229010244,0.050783883831663885,0.10614604802501061,0.04569258470514062,0.139112059375
0,10,10,200,mnl_choice,677253,0.0083484329268681,0.03641186685752869,4.130652032563159e-05,0.003188689114114444,8.261169976655935e-05,0.003553853201954696,0.05196812356736753,0.11073851286908237,0.04758885116145312,0.14206103687500002
0,10,10,200,mnl_choice,560404,0.005955175777012094,0.031631232308387755,4.343052125140255e-05,0.002909451222133366,5.873138305007846e-05,0.0028700197788407477,0.0563064807940869,0.11843002219263071,0.05152126761245313,0.14517910125
0,10,10,200,mnl_choice,591830,0.005870091096495262,0.03269689225959778,5.70265161006989e-05,0.0037413315044198814,7.531515582736979e-05,0.003539887127242268,0.04972205165848827,0.11238000007192323,0.04305487764766015,0.134349303125
0,10,10,200,mnl_choice,84947,0.007935334770110502,0.033472067392349245,5.793817056462824e-05,0.003997652233381121,4.82114363923707e-05,0.0030822552753847652,0.0366140239242957,0.08892554411120247,0.045858764399203125,0.14106797437499996
0,10,10,200,mnl_choice,26672,0.005951389269948143,0.03286362546634674,3.82977430963067e-05,0.0033992054613887416,5.733282705824927e-05,0.0032287151334780663,0.05193189578445281,0.1112960188091606,0.0471020015936875,0.1387330275
0,10,10,200,mnl_choice,184535,0.00607947207403609,0.03364669990730285,3.9610786522954833e-05,0.0033108995542224916,6.592830363133959e-05,0.003473115754164515,0.04177014530033454,0.09995608438770842,0.05064278955307813,0.14460271312499998
0,10,10,200,mnl_choice,874369,0.00643298257250065,0.030713033501148228,3.317641991908186e-05,0.0030257096185911892,3.6888541216319465e-05,0.0027133809648582645,0.05046041192164601,0.1090912808283056,0.0490033709072539,0.14355498718749998
0,10,10,200,mnl_choice,39876,0.006409931434558342,0.03384355613136291,6.200646705487451e-05,0.003918721787115515,6.550908023075459e-05,0.0029784250027093235,0.05908702436974751,0.12669632517774992,0.04267874279914063,0.13401098125
0,10,10,200,mnl_choice,738836,0.005066346463764791,0.028646187820434568,7.89649131808709e-05,0.0038299322655294095,0.0001073577359599365,0.003757746598039658,0.04730058079747603,0.1085010141492807,0.04801935581257812,0.142221075
0,10,10,200,mnl_choice,100589,0.005699643903817326,0.030858251091480257,9.496311363213818e-05,0.005240732055654654,6.0598016118236545e-05,0.00339985600876779,0.04405022510741374,0.0973485544568836,0.046390112412910155,0.13932506625000002
0,10,10,200,mnl_choice,812811,0.0035857605982668123,0.023883158742427826,4.207615188684544e-05,0.003067199363487387,5.4972561039922536e-05,0.0028274923718276303,0.06423757897550936,0.12142357048597024,0.0536132201685,0.146423535
0,10,10,200,mnl_choice,75122,0.0061319826571058925,0.03166572250127793,2.941160589255759e-05,0.0028645150998592712,4.608232441904748e-05,0.002795852151224609,0.06711938999376625,0.1251664240192792,0.053566349225003904,0.1480168090625
0,10,10,200,mnl_choice,182935,0.005320751898880576,0.027235994556427005,2.9376314044380386e-05,0.0027601313055970926,3.785023376084116e-05,0.0024156172492666795,0.06101831434992878,0.12329862541264358,0.05423550171603516,0.146129805625
0,10,10,200,mnl_choice,911677,0.0036200337075486,0.02368087182378769,2.640221027365457e-05,0.002536064147898428,5.126869140233243e-05,0.002651532621302739,0.04709030688800442,0.10557237695361416,0.0516216534684375,0.143890575
