market_id,i,j,old_price,new_price,type,true_elasticity,pred_elasticity_deep,pred_elasticity_rcl,pred_elasticity_mnl,pred_elasticity_single,price_i,error_deep,error_rcl,error_mnl,error_single,seed,ae_deep,ae_mnl,ae_rcl,ae_single,mse_deep,mse_mnl,mse_rcl,mse_single
0.0,0,0,2.315673470889459,2.547240817978405,self,-0.8722865078322933,-0.99249,-0.7362248,-1.9048854,-1.0005655,2.315673470889459,-0.1202034857399417,0.1360617372863338,-1.0325989034302188,-0.1282790210373355,7456,0.1202034857399417,1.0325989034302188,0.1360617372863338,0.1282790210373355,0.014448877984032368,1.0662604953652903,0.01851279635337532,0.01645550723829716
0.0,0,1,0.1492681284465504,0.1492681284465504,cross,0.0559160706696527,0.06036249,0.03909529,0.16170743,0.044035506,2.315673470889459,0.0044464210870248,-0.0168207806644456,0.1057913604083043,-0.0118805651662366,7456,0.0044464210870248,0.1057913604083043,0.0168207806644456,0.0118805651662366,1.9770660483138802e-05,0.011191811937039733,0.00028293866216138697,0.00014114782866919448
1.0,0,0,3.5915615909360428,3.9507177500296473,self,-1.0283101511702737,-0.91815835,-0.7810761,-2.8797784,-0.91577345,3.5915615909360428,0.1101517987952429,0.247234077523728,-1.85146823399208,0.1125366998419958,7456,0.1101517987952429,1.85146823399208,0.247234077523728,0.1125366998419958,0.012133418777827674,3.427934621481752,0.06112468908900875,0.012664508811327456
1.0,0,1,1.2305631740807192,1.2305631740807192,cross,0.0557263881303043,0.077467404,0.04952975,0.13078292,0.06132758,3.5915615909360428,0.0217410161756305,-0.0061966382302017,0.07505652901161,0.005601192232254,7456,0.0217410161756305,0.07505652901161,0.0061966382302017,0.005601192232254,0.0004726717843490271,0.005633482547270654,3.839832535599725e-05,3.137335442266255e-05
2.0,0,0,3.7052368181991766,4.075760500019094,self,-0.8558111646054244,-1.0773039,-0.5155097,-2.9865756,-0.89842695,3.7052368181991766,-0.2214927218081498,0.34030143998842,-2.130764438879683,-0.0426157853724503,7456,0.2214927218081498,2.130764438879683,0.34030143998842,0.0426157853724503,0.049059025813982436,4.54015709399425,0.11580507005819221,0.0018161051629107493
2.0,0,1,0.6737880107723266,0.6737880107723266,cross,0.0374395475197326,-0.010704822,0.025216071,0.09082844,0.02019082,3.7052368181991766,-0.0481443694267164,-0.0122234765846024,0.0533888935636986,-0.0172487274218093,7456,0.0481443694267164,0.0533888935636986,0.0122234765846024,0.0172487274218093,0.0023178803074961445,0.002850373955955938,0.00014941337981432315,0.00029751859767187616
3.0,0,0,0.4862763247453197,0.5349039572198517,self,-0.212797715644428,-0.22606751,-0.42497316,-0.2661818,-0.19458152,0.4862763247453197,-0.0132697975830347,-0.2121754443840296,-0.0533840811447413,0.0182161921067922,7456,0.0132697975830347,0.0533840811447413,0.2121754443840296,0.0182161921067922,0.00017608752789471358,0.002849860119668324,0.04501841919956044,0.0003318296548715584
3.0,0,1,0.8406479749761901,0.8406479749761901,cross,0.1449111285363051,0.12914415,0.7140833,0.20983589,0.18030947,0.4862763247453197,-0.0157669814978453,0.5691721854056504,0.064924758418956,0.035398345931926,7456,0.0157669814978453,0.064924758418956,0.5691721854056504,0.035398345931926,0.000248597705553396,0.004215224255759797,0.32395697663944406,0.001253042894716302
4.0,0,0,3.2403182440653726,3.56435006847191,self,-8.618571122786584,-8.728863,-2.931487,-2.5281098,-8.591219,3.2403182440653726,-0.1102916396645881,5.687084039351525,6.0904613338919305,0.0273521744223259,7456,0.1102916396645881,6.0904613338919305,5.687084039351525,0.0273521744223259,0.012164245779903344,37.09371925963267,32.34292487064686,0.0007481414456293392
4.0,0,1,3.3090973765052274,3.3090973765052274,cross,54.61965346730879,60.91585,2.2863603,0.27075917,53.480545,3.2403182440653726,6.296198125708791,-52.33329320348432,-54.34889430202177,-1.1391084233634745,7456,6.296198125708791,54.34889430202177,52.33329320348432,1.1391084233634745,39.642110838178894,2953.8023118523342,2738.773577521858,1.2975680001776206
5.0,0,0,1.4254510210459044,1.5679961231504949,self,-0.499936139074767,-0.5344768,-1.0449196,-0.90977186,-0.5202098,1.4254510210459044,-0.0345406775794382,-0.5449834709487316,-0.4098357205710765,-0.020273650201356,7456,0.0345406775794382,0.4098357205710765,0.5449834709487316,0.020273650201356,0.0011930584076467047,0.16796531785601349,0.2970069836073269,0.0004110208924869421
5.0,0,1,1.977294645990301,1.977294645990301,cross,0.1325381264333558,0.15271904,1.7665986,0.45582104,0.18499374,1.4254510210459044,0.0201809093113111,1.6340604558344054,0.3232829108591246,0.0524556174631284,7456,0.0201809093113111,0.3232829108591246,1.6340604558344054,0.0524556174631284,0.00040726910063136303,0.1045118404535487,2.6701535733217447,0.002751591803438061
6.0,0,0,3.564299294590634,3.920729224049698,self,-0.955484247832009,-1.0853282,-2.6957254,-2.8042402,-1.1548625,3.564299294590634,-0.1298439734890969,-1.740241193146995,-1.8487559789135968,-0.1993782752469094,7456,0.1298439734890969,1.8487559789135968,1.740241193146995,0.1993782752469094,0.0168594574514373,3.4178986695687716,3.0284394103256767,0.03975169664043237
6.0,0,1,2.995626006950732,2.995626006950732,cross,0.0472017726299642,0.0046973834,0.88029236,0.21089154,0.013370411,3.564299294590634,-0.0425043892485379,0.8330905833842874,0.1636897721889139,-0.0338313620907544,7456,0.0425043892485379,0.1636897721889139,0.8330905833842874,0.0338313620907544,0.0018066231053912244,0.026794341519258528,0.6940399201235724,0.001144561060915734
7.0,0,0,1.6762021901345112,1.8438224091479625,self,-0.5161414667580161,-0.514742,-0.63119906,-1.0538229,-0.51649445,1.6762021901345112,0.0013994499657187,-0.1150575951125588,-0.5376814082648721,-0.0003529861953225,7456,0.0013994499657187,0.5376814082648721,0.1150575951125588,0.0003529861953225,1.9584602065500706e-06,0.28910129679369606,0.013238250193085513,1.2459925408825412e-07
7.0,0,1,3.845198522324724,3.845198522324724,cross,0.0128036237383418,-0.4035483,0.5265414,0.5466177,-0.071800284,1.6762021901345112,-0.4163519240046077,0.5137377881383366,0.5338140630101628,-0.0846039078259998,7456,0.4163519240046077,0.5338140630101628,0.5137377881383366,0.0846039078259998,0.1733489246223386,0.284957453867418,0.2639265149612704,0.007157821219430271
8.0,0,0,0.7999953425581512,0.8799948768139664,self,-0.307947700844854,-0.31250045,-0.25166804,-0.3681735,-0.31329057,0.7999953425581512,-0.0045527461899818,0.0562796648608147,-0.0602258089913428,-0.0053428653611243,7456,0.0045527461899818,0.0602258089913428,0.0562796648608147,0.0053428653611243,2.0727497870393797e-05,0.003627148068661707,0.0031674006768456207,2.8546210267101898e-05
8.0,0,1,3.0148258481681687,3.0148258481681687,cross,0.0428508196935416,-0.08222914,0.26910558,0.4188941,0.06171882,0.7999953425581512,-0.1250799571141959,0.2262547637357949,0.3760432924165963,0.018868001832032,7456,0.1250799571141959,0.3760432924165963,0.2262547637357949,0.018868001832032,0.015644995671689085,0.14140855777151373,0.05119121811314037,0.00035600149313356295
9.0,0,0,1.7761096448016729,1.9537206092818404,self,-0.5146871032785881,-0.51998186,-0.85886186,-1.1738327,-0.49055028,1.7761096448016729,-0.0052947578359138,-0.3441747603345405,-0.6591455516744148,0.0241368236612785,7456,0.0052947578359138,0.6591455516744148,0.3441747603345405,0.0241368236612785,2.8034460540970583e-05,0.43447285829216864,0.11845626565133838,0.0005825862564556537
9.0,0,1,2.9476673447385298,2.9476673447385298,cross,0.0201893948406495,-0.064262025,1.4281974,0.5077105,-0.050965756,1.7761096448016729,-0.084451419898919,1.4080079890399655,0.4875211216121398,-0.0711551510185517,7456,0.084451419898919,0.4875211216121398,1.4080079890399655,0.0711551510185517,0.007132042322943531,0.2376768440179588,1.9824864972003675,0.0050630555164728995
10.0,0,0,2.4130588645994817,2.65436475105943,self,-0.522780789593544,-0.53567517,-1.1077948,-1.7611879,-0.57446253,2.4130588645994817,-0.0128943784438705,-0.5850139720641708,-1.2384071214400865,-0.0516817434035873,7456,0.0128943784438705,1.2384071214400865,0.5850139720641708,0.0516817434035873,0.00016626499545375223,1.533652198433521,0.34224134751029844,0.002671002601234239
10.0,0,1,3.7850441308028575,3.7850441308028575,cross,-0.039059405280624,0.14219658,1.4808652,0.44145674,0.06000433,2.4130588645994817,0.1812559860482555,1.51992464537767,0.4805161404147487,0.0990637364521366,7456,0.1812559860482555,0.4805161404147487,1.51992464537767,0.0990637364521366,0.03285373247832539,0.2308957611990865,2.310170927626436,0.00981362387985838
11.0,0,0,1.129200376053075,1.242120413658383,self,-0.4208552435630662,-0.4638497,-0.4162093,-0.6087571,-0.42802566,1.129200376053075,-0.0429944499736921,0.0046459332698686,-0.1879018350845472,-0.007170419335951,7456,0.0429944499736921,0.1879018350845472,0.0046459332698686,0.007170419335951,0.001848522728540313,0.03530709962814037,2.1584695948071943e-05,5.141491345337997e-05
11.0,0,1,2.8809200734423808,2.8809200734423808,cross,0.066607321070527,-0.032697402,0.5429038,0.49237615,0.059466463,1.129200376053075,-0.0993047230113496,0.4762964598666678,0.4257688276301871,-0.0071408584881772,7456,0.0993047230113496,0.4257688276301871,0.4762964598666678,0.0071408584881772,0.009861428012360866,0.18127909458158395,0.2268583176815203,5.0991859948172364e-05
12.0,0,0,3.0656174486502503,3.372179193515276,self,-0.4530206424041124,-0.47716597,-2.315298,-2.3721657,-0.5347753,3.0656174486502503,-0.024145324821916,-1.862277438040224,-1.9191450375275283,-0.0817546743111281,7456,0.024145324821916,1.9191450375275283,1.862277438040224,0.0817546743111281,0.0005829967107558329,3.683117675066538,3.4680772562336606,0.006683826771718628
12.0,0,1,3.498084165689584,3.498084165689584,cross,-0.1891877921965167,-0.45863804,2.705162,0.30679798,-0.17443387,3.0656174486502503,-0.2694502500150159,2.894349840536361,0.4959857734587237,0.0147539200928256,7456,0.2694502500150159,0.4959857734587237,2.894349840536361,0.0147539200928256,0.07260343723315457,0.24600188747344837,8.377260999412858,0.00021767815810548296
13.0,0,0,2.279931435303726,2.5079245788340985,self,-8.085718280259117,-6.7928457,-2.1908903,-1.6772745,-5.395633,2.279931435303726,1.2928725542459336,5.894827968064293,6.408443814698204,2.69008505958651,7456,1.2928725542459336,6.408443814698204,5.894827968064293,2.69008505958651,1.6715194415224046,41.06815212614367,34.748996773073,7.236557627810556
13.0,0,1,2.494331002014029,2.494331002014029,cross,39.36232046001477,37.54967,2.2606268,0.4108258,13.527643,2.279931435303726,-1.8126492869190685,-37.10169366710706,-38.95149467104001,-25.83467725627942,7456,1.8126492869190685,38.95149467104001,37.10169366710706,25.83467725627942,3.2856974373682073,1517.2189371080583,1376.535672967852,667.4305489361211
14.0,0,0,2.742811912701047,3.017093103971152,self,-0.5037683787400998,-0.57267547,-2.098249,-2.085491,-0.4638642,2.742811912701047,-0.0689070877973757,-1.5944805798475468,-1.581722563261243,0.0399041714723386,7456,0.0689070877973757,1.581722563261243,1.5944805798475468,0.0399041714723386,0.004748186748715243,2.501846267129717,2.542368319510969,0.001592342900893802
14.0,0,1,3.214557041787205,3.214557041787205,cross,-0.0731146079004634,-0.52677715,2.6413321,0.36052036,-0.15358244,2.742811912701047,-0.4536625403463017,2.714446757406079,0.4336349707544673,-0.0804678309260975,7456,0.4536625403463017,0.4336349707544673,2.714446757406079,0.0804678309260975,0.20580970051345984,0.1880392878612277,7.3682211987923765,0.006475071813951012
15.0,0,0,2.0710547641839403,2.2781602406023347,self,-1.0666129045897532,-0.8474334,-1.3076814,-1.6408526,-1.0122601,2.0710547641839403,0.2191795163565684,-0.2410685367173146,-0.5742396659439992,0.0543528252059031,7456,0.2191795163565684,0.5742396659439992,0.2410685367173146,0.0543528252059031,0.048039660390299235,0.3297511939434758,0.05811403939502725,0.0029542296078634554
15.0,0,1,0.6450913532970164,0.6450913532970164,cross,0.0858430128608153,0.06148361,0.10923354,0.24412857,0.08747137,2.0710547641839403,-0.0243594024393962,0.0233905304159714,0.1582855570997788,0.0016283605184151,7456,0.0243594024393962,0.1582855570997788,0.0233905304159714,0.0016283605184151,0.0005933804872044615,0.02505431758638733,0.0005471169131404832,2.6515579779330933e-06
16.0,0,0,3.391341101143975,3.730475211258373,self,-0.834185653005057,-1.0039418,-0.41224015,-2.7693624,-0.95817155,3.391341101143975,-0.1697561213632291,0.4219455054144198,-1.9351767966409392,-0.123985893454141,7456,0.1697561213632291,1.9351767966409392,0.4219455054144198,0.123985893454141,0.028817140740287364,3.744909234257487,0.17803800953943014,0.015372501775621605
16.0,0,1,0.2495232660238864,0.2495232660238864,cross,0.0364789331588051,0.036838334,0.017948449,0.087613784,0.037670318,3.391341101143975,0.0003594008949496,-0.0185304845008156,0.0511348506179549,0.0011913848784663,7456,0.0003594008949496,0.0511348506179549,0.0185304845008156,0.0011913848784663,1.2916900329057343e-07,0.0026147729477205626,0.0003433788558349672,1.4193979286381601e-06
17.0,0,0,1.3731156657359738,1.510427232309571,self,-1.057303702008411,-1.2816584,-1.8991717,-0.95097244,-1.1409986,1.3731156657359738,-0.2243547090175899,-0.8418680080059322,0.1063312641498295,-0.083694899905041,7456,0.2243547090175899,0.1063312641498295,0.8418680080059322,0.083694899905041,0.05033503545836743,0.011306337735700818,0.7087417429038764,0.007004836270114833
17.0,0,1,1.0790107631210777,1.0790107631210777,cross,0.1412103684045842,0.17759413,0.8028661,0.35508227,0.23477209,1.3731156657359738,0.0363837568662592,0.6616557328603694,0.2138719050786921,0.0935617177389094,7456,0.0363837568662592,0.2138719050786921,0.6616557328603694,0.0935617177389094,0.0013237777637030634,0.045741191781989085,0.4377883088269925,0.008753795026255352
18.0,0,0,2.047529851578434,2.2522828367362777,self,-0.5479782502065406,-0.52754444,-0.8447496,-1.407818,-0.5164214,2.047529851578434,0.0204338113675818,-0.2967713792909875,-0.8598397095789209,0.0315568725476965,7456,0.0204338113675818,0.8598397095789209,0.2967713792909875,0.0315568725476965,0.00041754064700591525,0.739324326168763,0.08807325156627517,0.000995836204991561
18.0,0,1,3.790417884838322,3.790417884838322,cross,0.0284686476282024,0.049273584,0.88049734,0.50541186,-0.06790954,2.047529851578434,0.0208049364098166,0.8520286887594318,0.4769432156988238,-0.0963781863740826,7456,0.0208049364098166,0.4769432156988238,0.8520286887594318,0.0963781863740826,0.00043284537901651246,0.22747483100113478,0.7259528864691167,0.009288754808757401
19.0,0,0,2.1825611662340005,2.4008172828574006,self,-1.1602331555404328,-1.3605345,-2.2485943,-1.6558206,-1.1682895,2.1825611662340005,-0.2003013932190276,-1.0883611285171844,-0.4955874525986052,-0.0080563866577483,7456,0.2003013932190276,0.4955874525986052,1.0883611285171844,0.0080563866577483,0.040120648125483514,0.24560692317317476,1.1845299460671992,6.490536597914483e-05
19.0,0,1,1.5183684647841649,1.5183684647841649,cross,0.1045541876140236,0.106925935,0.51706934,0.33835202,0.07567038,2.1825611662340005,0.0023717469391227,0.4125151521381736,0.2337978369411826,-0.0288838111940025,7456,0.0023717469391227,0.2337978369411826,0.4125151521381736,0.0288838111940025,5.625183543237896e-06,0.054661428558375816,0.17016875074358048,0.0008342745490907841
20.0,0,0,2.799249061296904,3.0791739674265943,self,-1.1610762419274945,-1.764356,-2.8107173,-2.1662185,-1.0613495,2.799249061296904,-0.6032797751852375,-1.6496411023565631,-1.005142277283321,0.099726730780949,7456,0.6032797751852375,1.005142277283321,1.6496411023565631,0.099726730780949,0.3639464871475506,1.0103109975823004,2.7213157665841767,0.00994542083225588
20.0,0,1,2.38782617832285,2.38782617832285,cross,0.0842005109338803,0.1654718,1.0238844,0.31182685,0.15986407,2.799249061296904,0.0812712961883501,0.9396839046926456,0.2276263440103487,0.0756635570974307,7456,0.0812712961883501,0.2276263440103487,0.9396839046926456,0.0756635570974307,0.0066050235841345305,0.05181375248751761,0.8830058407384171,0.005724973872636155
21.0,0,0,2.177259269288341,2.394985196217175,self,-0.5341748738439276,-0.54049,-1.2289904,-1.5510964,-0.5311183,2.177259269288341,-0.0063150977937982,-0.6948155617563532,-1.016921565517645,0.0030566001088812,7456,0.0063150977937982,1.016921565517645,0.6948155617563532,0.0030566001088812,3.9880460145234894e-05,1.0341294704148578,0.4827686648587966,9.342804225612564e-06
21.0,0,1,3.1261313938774964,3.1261313938774964,cross,0.0009673837088119,0.21783638,1.9088043,0.46265417,0.102207474,2.177259269288341,0.2168689962960709,1.9078369137383928,0.4616867896653641,0.1012400907017219,7456,0.2168689962960709,0.4616867896653641,1.9078369137383928,0.1012400907017219,0.04703216155446521,0.21315469175151014,3.639841689422836,0.010249555965292876
