,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,10,10,20,rcl,7456,0.01712875780975978,0.021882641910930714,0.0027324563627229488,0.00338917308895089,0.026865904761405712,0.03327614419295064,0.05271014187466856,0.06410116685930853,0.03758929324996248,0.0475446312748588
0,10,10,20,rcl,145609,0.029107625322413743,0.02658674416005829,0.0025916226922827494,0.0030633772292624336,0.02530751007236509,0.03120190171689943,0.044591363493604014,0.05350128675263817,0.03344936395385413,0.042924313635093074
0,10,10,20,rcl,214341,0.00038356822944927906,0.01639930815370468,2.7107051944000614e-05,0.003830270732989505,0.0009527440956819365,0.02449081003002721,0.005868293064424732,0.06295702977852205,0.003268438971655729,0.04574668640566171
0,10,10,20,rcl,237639,0.0006455469794123328,0.01952198330416638,2.138912556963318e-05,0.00375858385887711,0.0010560934179664305,0.0261664937555956,0.004507603225583942,0.056959561943206394,0.001986112573942117,0.036923566630163544
0,10,10,20,rcl,148649,0.0006136553179629101,0.01872311726323143,4.015313804679381e-05,0.0048651270863011385,0.0015438896861121152,0.03170848299917244,0.0052101791714850715,0.057915462883384485,0.0033559270753808997,0.04766744096399052
0,10,10,20,rcl,763490,0.0006859213518273428,0.02065730516974781,1.9398073900869724e-05,0.003597241611693483,0.0010012687682594275,0.025928625551711854,0.003975632410725449,0.05324911076094021,0.0025186290847963888,0.0398666717056949
0,10,10,20,rcl,677253,0.0007486335162863256,0.02132024789574159,1.1718506616611437e-05,0.0025599663269064623,0.0016043296555241944,0.030139144513900946,0.004708868429755293,0.05725658201017751,0.002636342879131704,0.04324120060500913
0,10,10,20,rcl,560404,0.0017003953811721081,0.02761300703785512,2.4449467161609312e-05,0.004103986532300501,0.0012064696241979051,0.025853716201272036,0.0040696042925303585,0.052874079116669956,0.0021201924611113053,0.037871356538510224
0,10,10,20,rcl,591830,0.0006629360426072064,0.01913113398285793,1.2100368715638445e-05,0.002695203530036402,0.0012259660570148351,0.02678692891178886,0.002879186077678969,0.04026765127269409,0.0024670954978358427,0.040972328764520984
0,10,10,20,rcl,84947,0.0009059697139255221,0.02138007937053778,1.8388622135029614e-05,0.0031401893527066536,0.0012151216923090432,0.027868589838305598,0.004667141200417357,0.05649886927603389,0.0033351040304562,0.04366259613629851
0,10,10,20,rcl,26672,0.0008041828025620541,0.02277173437363926,1.9180228520917517e-05,0.003445985965286641,0.0009498117570811317,0.02496607107853336,0.005139203553695963,0.05994485880408027,0.0025094505934649216,0.04173468503093751
0,10,10,20,rcl,184535,0.0006383782559214196,0.019721855399202813,1.8551276037182257e-05,0.0033637066702634196,0.0012329725345418198,0.027873713437531505,0.0033440512141589577,0.0460433934264613,0.0018227212650418502,0.03556521719895417
0,10,10,20,rcl,874369,0.0009606870313979613,0.02063135740862567,1.3598771981348856e-05,0.003014285353792238,0.0012002933147582419,0.027452602493773508,0.0070415014886780454,0.0652316350121411,0.0034148774826087192,0.04635387645484544
0,10,10,20,rcl,39876,0.0009399369577745683,0.021477090266277383,2.1496463307082852e-05,0.003244296068468347,0.0010600446090498455,0.023889052495783252,0.007556369341531363,0.06851791277684424,0.0029024883954821314,0.042920842623039676
0,10,10,20,rcl,738836,0.0006489820175138855,0.018153732749744612,1.8286338136330758e-05,0.0035509492973605514,0.0009431433940035724,0.025563797644716568,0.00451273851560959,0.059318948754250145,0.003415793714009789,0.047247946015865815
0,10,10,20,rcl,100589,0.001559329438511755,0.028247369715473647,1.506744760908431e-05,0.0030295071820478636,0.000905671785198852,0.02374815860877042,0.0033006212803423107,0.04794770765942403,0.002508611211545299,0.03950302920694225
0,10,10,20,rcl,812811,0.0006422204930562392,0.01924612728718136,1.7291815755212188e-05,0.003118854562820704,0.000761515506713283,0.022525659076104928,0.003418288718409645,0.04586036092222187,0.0032556797209976397,0.04391063664595285
0,10,10,20,rcl,75122,0.0006119647760360799,0.019184474757885227,2.105222714844617e-05,0.003555368980019571,0.0011662502113105899,0.026901523599613862,0.0035126104064179286,0.050803583789750716,0.00219843571817731,0.04003039773704071
0,10,10,20,rcl,182935,0.0006650347986921659,0.01841199351280806,2.730028898164103e-05,0.003991327982013171,0.0016153184375888648,0.03233881371877646,0.0044447204682596065,0.05453458023330142,0.0036321403843460353,0.04752505381203513
0,10,10,20,rcl,911677,0.0006754669532129458,0.021179384299017383,1.928374841728463e-05,0.003348814912634926,0.0016537494685850656,0.032075909722208355,0.005240920220681587,0.053240154299749855,0.003606182345822524,0.04524632646657263
