,true,pred_deep,pred_rcl,pred_mnl,pred_single,pred_random
0,0.10476725467464369,0.13026524,0.10595764,0.117440194,0.10012661,0.08887330626709866
1,0.0722892830207222,0.13745046,0.068835095,0.12498701,0.11022229,0.08887330626709866
2,0.07220982261465332,0.11809325,0.070924684,0.099151835,0.2116264,0.08887330626709866
3,0.06301106473207661,0.060609877,0.06687551,0.04178757,0.118712865,0.08887330626709866
4,0.04991628217621848,0.060668398,0.05152055,0.037586413,0.119151436,0.08887330626709866
5,0.1882945028631369,0.15845418,0.1925076,0.19696005,0.16485423,0.08887330626709866
6,0.09519354861808375,0.121138506,0.09728177,0.08232566,0.19334587,0.08887330626709866
7,0.09384248111652142,0.109246165,0.08968751,0.06936926,0.10415287,0.08887330626709866
8,0.09969153494067966,0.09269324,0.099064305,0.05912163,0.10906432,0.08887330626709866
9,0.04906136771921382,0.05312925,0.043650217,0.065292284,0.092107296,0.08887330626709866
10,0.10238650579670115,0.1186115,0.10349232,0.10839643,0.0981213,0.08887330626709866
11,0.06016450009264953,0.052301582,0.062377222,0.049895655,0.094122656,0.08887330626709866
12,0.07359951518667489,0.08614364,0.076008305,0.06525543,0.10200995,0.08887330626709866
13,0.19774798399491678,0.19150548,0.19567959,0.1874794,0.13665998,0.08887330626709866
14,0.18742672284884124,0.20330834,0.19103026,0.111584075,0.08544503,0.08887330626709866
15,0.11382169046134509,0.12998098,0.11220715,0.14720967,0.08184943,0.08887330626709866
16,0.02259483963592697,0.037095487,0.023788879,0.037158586,0.13102558,0.08887330626709866
17,0.05057649083238404,0.0834958,0.047566906,0.09054829,0.085542865,0.08887330626709866
18,0.04894346553738876,0.050953288,0.05040512,0.04484971,0.089192905,0.08887330626709866
19,0.035828367056461266,0.038588732,0.034424815,0.061459314,0.10098013,0.08887330626709866
20,0.0922126971175344,0.13324036,0.092771836,0.15163073,0.09798448,0.08887330626709866
21,0.08008460273999572,0.08759014,0.07954715,0.04044108,0.09989368,0.08887330626709866
22,0.034571278832340756,0.07252808,0.0355955,0.039258573,0.091027975,0.08887330626709866
23,0.08515346393147723,0.15513939,0.0887038,0.12146854,0.15565059,0.08887330626709866
24,0.09348968389130616,0.15290147,0.09295767,0.110404775,0.10112029,0.08887330626709866
25,0.06912329425291826,0.102794945,0.071070015,0.04841631,0.08406727,0.08887330626709866
26,0.07094534866445212,0.11351328,0.06959781,0.058325008,0.18426466,0.08887330626709866
27,0.05265401174253211,0.060269117,0.05744787,0.04464081,0.10418366,0.08887330626709866
28,0.151231519353371,0.20207354,0.14718796,0.11845002,0.09922719,0.08887330626709866
29,0.11978134360895148,0.1868909,0.115430884,0.15292096,0.13818346,0.08887330626709866
30,0.1000256110630223,0.16202123,0.10193019,0.105334505,0.06211765,0.08887330626709866
31,0.04298282964821595,0.047271423,0.04344954,0.034458812,0.116976716,0.08887330626709866
32,0.0804009762027799,0.14496495,0.07827852,0.07009852,0.040745746,0.08887330626709866
33,0.11253639768790336,0.13052104,0.113805085,0.14675018,0.09783703,0.08887330626709866
34,0.16595353185902686,0.19727854,0.17244391,0.14083901,0.049811676,0.08887330626709866
35,0.10553381684920896,0.09006987,0.1110872,0.042262785,0.091320015,0.08887330626709866
36,0.06536845815422603,0.14833142,0.060200695,0.12872186,0.089045145,0.08887330626709866
37,0.05959170765465683,0.07669605,0.060908526,0.04808835,0.059127223,0.08887330626709866
38,0.024606520769083016,0.052832216,0.02002229,0.07388471,0.0724406,0.08887330626709866
39,0.05552461499657325,0.11916421,0.051395737,0.075658865,0.058504183,0.08887330626709866
