type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.47911503905518144,0.4624458888282625,0.4248566592311602,0.6510041781268101
self,1.1055654261059784,1.4383459366563207,0.8984913074567527,1.3563348063660472
