market_id,i,j,old_price,new_price,type,true_elasticity,pred_elasticity_deep,pred_elasticity_rcl,pred_elasticity_mnl,pred_elasticity_single,price_i,error_deep,error_rcl,error_mnl,error_single
0.0,0,0,2.4129194571098243,2.654211402820807,self,-0.8279329499732861,-0.81926674,-1.319491,-1.5327247,-1.1151031,2.4129194571098243,0.008666213465870376,-0.4915580788124194,-0.7047917881477466,-0.28717017559891844
0.0,0,1,2.8199682726881377,2.8199682726881377,cross,0.052169881156428184,-0.0126642445,0.16804728,0.20942022,0.6402583,2.4129194571098243,-0.06483412566666158,0.1158773979630634,0.15725033790733067,0.5880884310689136
0.0,0,2,3.4164914971461524,3.4164914971461524,cross,-0.05764107354023911,-0.33232376,0.14328752,0.20942043,0.12886749,2.4129194571098243,-0.2746826862539961,0.20092859812119462,0.2670615012202547,0.18650856561997392
0.0,0,3,3.9649435076046635,3.9649435076046635,cross,-0.03975156260196843,-1.2198566,0.1156307,0.20941974,-0.7130272,2.4129194571098243,-1.1801050572329315,0.1553822637862412,0.24917130482856908,-0.673275616639212
0.0,0,4,1.7322227257392555,1.7322227257392555,cross,0.1877845327235636,0.025017835,0.19696458,0.20942102,0.41430014,2.4129194571098243,-0.16276669752373069,0.009180044116837094,0.021636491002899716,0.22651561099515588
1.0,0,0,2.636678208922042,2.9003460298142465,self,-7.988135309925118,-5.6535835,-0.92158467,-1.7843236,-2.984458,2.636678208922042,2.33455178331379,7.066550644149819,6.20381173681263,5.003677340259591
1.0,0,1,0.22506277446733725,0.22506277446733725,cross,0.015620534946380089,0.035807703,0.055378042,0.079431966,0.1289491,2.636678208922042,0.02018716774398284,0.0397575072150846,0.0638114310007711,0.11332857079321342
1.0,0,2,2.7288227003023353,2.7288227003023353,cross,37.48865535397974,13.579543,0.015364085,0.079433,3.2138133,2.636678208922042,-23.90911224027124,-37.47329126865563,-37.40922235240188,-34.274842049078615
1.0,0,3,1.0273928127039307,1.0273928127039307,cross,-0.01172027344992942,-0.016065618,0.055545107,0.07943323,0.9671953,2.636678208922042,-0.004345344573346909,0.06726537998011893,0.09115350599578208,0.9789155458956081
1.0,0,4,0.19475914731544774,0.19475914731544774,cross,0.01592098751951947,0.038319338,0.055223633,0.07943366,0.5295186,2.636678208922042,0.022398350593550064,0.03930264508436428,0.06351266970942722,0.513597616759045
