type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.0229330015739447,0.0204321625901586,0.00220196279128005,0.07154403286338755
self,0.1683143965348948,1.45809985183333,0.04305249931763945,0.4561669981478095
