type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.033912295224652236,0.02663091741369151,0.005124665294301607,0.09236715821666265
self,0.2563783249308863,1.8928812054509703,0.08786567915649814,0.47248486887920715
