,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,10,10,20,mnl_choice,7456,0.014498889865737668,0.05434744661331177,0.0021232527917727736,0.022288587976447255,0.00047671700519888276,0.009560795160489063,0.048658828764731335,0.11176394003230497,0.03500423334375,0.13233687500000002
0,10,10,20,mnl_choice,145609,0.015704795431407254,0.05360453281879425,0.0004008057074284005,0.010377556469997318,3.845012081271931e-05,0.0027739379296672223,0.05554169310970326,0.11782229765541152,0.04678542150000001,0.13973
0,10,10,20,mnl_choice,214341,0.01815232326033612,0.06476224009037017,0.0001152947742207613,0.005096264363280108,3.59218299601572e-05,0.0030189895329666523,0.050753791238927905,0.10992412530589384,0.049813064014062505,0.1389725625
0,10,10,20,mnl_choice,237639,0.026242636256547203,0.07632407905578613,0.0007234002884855312,0.015289687911585553,0.0003051740142624387,0.00801831723038976,0.042983202821900615,0.1185196830132464,0.03212997075,0.1228075
0,10,10,20,mnl_choice,148649,0.03077518759394976,0.07525044613838197,4.8780258363376575e-05,0.003566748599537435,3.8702548967713094e-05,0.003745123328499328,0.054024664555195924,0.12652434012399172,0.04103442266406251,0.13630825
0,10,10,20,mnl_choice,763490,0.023230630462122048,0.06337885318279265,0.00026336820382458616,0.009413910222268177,0.0002445286262982409,0.005582060694965432,0.05611855448839379,0.10999837474600413,0.05180208848789063,0.1367556875
0,10,10,20,mnl_choice,677253,0.012146788404644704,0.05517689440727234,0.000398552044243408,0.008720037896195253,0.00018719725002377353,0.00481703285369159,0.06332701810115138,0.12974793559558806,0.05130918250000001,0.143565
0,10,10,20,mnl_choice,560404,0.026472458732272608,0.06993187359333039,0.0005212862952634279,0.011225907450207578,0.00012116326289262223,0.004835063028059266,0.02908984542739339,0.08907866409713343,0.04224590451914062,0.13117759375
0,10,10,20,mnl_choice,591830,0.014679252231714356,0.05394974749565125,0.00011590057592046408,0.00566815121609602,1.2484387244769292e-05,0.0021459845278503755,0.04338682765476696,0.10108509371459369,0.040758406609765624,0.1290084375
0,10,10,20,mnl_choice,84947,0.01509018860257017,0.0467247705078125,0.0002969014194496403,0.008964294869471725,0.00016744832032878693,0.006401160094557293,0.06155258776067957,0.12143210495718522,0.05121532917226562,0.14541946874999997
0,10,10,20,mnl_choice,26672,0.012162234842854848,0.056077877111434936,4.3167131642871824e-05,0.00403867896009393,1.2242892822902289e-05,0.001915390288020497,0.04575990611730281,0.11521970962520689,0.041170693,0.130555
0,10,10,20,mnl_choice,184535,0.006998483841775876,0.043936629838943475,4.5161510867141616e-05,0.003986125773501317,1.1969931634639568e-05,0.0018424214715009116,0.018305814808454418,0.0843228445755574,0.02757423353164063,0.1274521875
0,10,10,20,mnl_choice,874369,0.01152120231459603,0.03858014769554138,0.0002534563001658994,0.0073332307064384065,9.796060088004507e-06,0.0015380561584379241,0.07298639644264837,0.13289971047510046,0.06463458050351563,0.1555236875
0,10,10,20,mnl_choice,39876,0.012469888651628753,0.04096613799095154,6.788997656107548e-05,0.005156064446188448,1.642619017124205e-05,0.0024198979161972585,0.043291812984160016,0.11868216161317018,0.031811291,0.12613000000000002
0,10,10,20,mnl_choice,738836,0.01737295016363656,0.06183571808815003,0.0006029453661371628,0.014892959073591071,0.00021112274042997347,0.006237400618460524,0.033598031963101876,0.103325391624255,0.03257991776914062,0.12125471875000002
0,10,10,20,mnl_choice,100589,0.01989304841518629,0.060307472944259644,0.00023878049076379702,0.008234625259772626,8.577073491666958e-05,0.004630991416948502,0.04703256936429835,0.09664255627137609,0.047669821014062495,0.14362775
0,10,10,20,mnl_choice,812811,0.03324330153854906,0.0762619520664215,0.00093885054278047,0.012109496664254826,0.00013928619309233766,0.004741888132138028,0.03943230133713348,0.09337468579038861,0.042523967,0.137225
0,10,10,20,mnl_choice,75122,0.016550332538078298,0.05866678854942322,0.00013130505731762557,0.006375655760298774,1.6849747243483714e-05,0.0022885714949499253,0.04943767580840094,0.11338147386107304,0.041649024587890625,0.141054375
0,10,10,20,mnl_choice,182935,0.00743346776679159,0.04732802227020264,0.000359804535313298,0.009200556824442385,9.221799255459412e-06,0.001651197613503717,0.055429192264319915,0.13623643324499485,0.05282331615624999,0.137583125
0,10,10,20,mnl_choice,911677,0.03149287016864301,0.07307771275520325,0.00015128327539285855,0.005103154565653257,2.7488660695380667e-05,0.0021098988219829785,0.06992114105110214,0.12892934721311497,0.06144812853164061,0.15401134374999997
