type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.20339244151047384,0.09441978372749227,0.09695013013859621,0.37535332557140083
self,0.7495411344898479,0.6849918696245321,0.6921976419581711,1.302108102353467
