,true,pred_deep,pred_rcl,pred_mnl,pred_single,pred_random
0,0.02067396402315421,0.020992927,0.01640325,0.09344236,0.020673968,0.08887330626709866
1,0.044850398056135984,0.045050807,0.040145237,0.05843549,0.044850394,0.08887330626709866
2,0.022906617678643847,0.022908278,0.019628754,0.038943756,0.022906618,0.08887330626709866
3,0.21618957465706062,0.21615142,0.2216828,0.18612002,0.21618961,0.08887330626709866
4,0.07374248514335868,0.07371305,0.07629709,0.035462327,0.07374251,0.08887330626709866
5,0.07129499472779265,0.071301706,0.0699079,0.10312833,0.07129499,0.08887330626709866
6,0.04984179311645985,0.049196668,0.05102572,0.035340924,0.049841795,0.08887330626709866
7,0.18165889278274072,0.18161511,0.17964059,0.14833406,0.18165885,0.08887330626709866
8,0.14593006950049717,0.14600432,0.1519352,0.13193606,0.14593008,0.08887330626709866
9,0.07551030603521722,0.07558796,0.076910116,0.052405387,0.07551033,0.08887330626709866
10,0.0697634895214635,0.0697785,0.07444176,0.05591456,0.0697635,0.08887330626709866
11,0.17232957253511136,0.17246413,0.17559393,0.18845443,0.17232959,0.08887330626709866
12,0.03960006138806599,0.039257124,0.035296224,0.08185342,0.03960006,0.08887330626709866
13,0.04794171996447404,0.047721785,0.04376373,0.052251317,0.047941722,0.08887330626709866
14,0.15360304459716806,0.15358047,0.15362939,0.16855629,0.15360306,0.08887330626709866
15,0.06260299098526641,0.06275897,0.068416625,0.05768987,0.06260298,0.08887330626709866
16,0.07657822051789943,0.076526925,0.07215326,0.06675296,0.07657823,0.08887330626709866
17,0.03135621544449259,0.031347193,0.030322576,0.038978666,0.031356227,0.08887330626709866
18,0.08271706693852333,0.08267136,0.079915114,0.089094706,0.082717076,0.08887330626709866
19,0.09271604832264013,0.09294153,0.094962865,0.076685436,0.09271605,0.08887330626709866
20,0.131710346628443,0.13164067,0.13315076,0.14710297,0.13171034,0.08887330626709866
21,0.03281620491690129,0.03400913,0.030924724,0.03703629,0.032816198,0.08887330626709866
22,0.19065141394007132,0.19070895,0.192122,0.16910432,0.19065137,0.08887330626709866
23,0.06657734304875061,0.066621155,0.06210813,0.066159,0.06657734,0.08887330626709866
