type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.0649442486464977,0.0042959917336702,0.0059203956737015,0.1527205258607864
self,0.3523352559270535,0.19671746358953107,0.2584610532624979,1.0056740520752616
