,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,5,0,100,rcl_sin_fe,7456,0.0031904177758161384,0.004352697323206599,0.026807591258992583,0.03968978893532999,0.041376474097872214,0.05154011925177367,0.009850675312213692,0.013649833404562252,0.07480507380567068,0.09575050815230393
0,5,0,100,rcl_sin_fe,145609,0.0030678880079444116,0.004432764293110987,0.026374394968877602,0.037598557592775056,0.038427449184181124,0.04987108165145773,0.008631909056508904,0.012742393195943733,0.09529328921837153,0.12409005439374454
0,5,0,100,rcl_sin_fe,214341,0.0028305648760065987,0.003866741465500238,0.024574725179116078,0.0384841315767624,0.045219983794290826,0.05595820085687161,0.0123251257999121,0.01904017118888028,0.0704094346258963,0.09254863259494168
0,5,0,100,rcl_sin_fe,237639,0.0029337425216120847,0.00417340846854539,0.015504327381900654,0.026392476154310406,0.03477472909770653,0.041542227236720755,0.01077400011937913,0.015922644141533392,0.058886895705113254,0.07396149574973811
0,5,0,100,rcl_sin_fe,148649,0.003195973429332166,0.004838808266932176,0.018555414605983388,0.028803838471070264,0.02965959082041297,0.03635109992508641,0.00817780728967874,0.01234684448367371,0.056930704092295156,0.0725256418351482
0,5,0,100,rcl_sin_fe,763490,0.002348287171054316,0.003210503045235405,0.029216328838630595,0.043524286172782284,0.04636996890558851,0.05778744669518995,0.010515617976093407,0.014105606202485462,0.07100347813838465,0.09219198536956416
0,5,0,100,rcl_sin_fe,677253,0.002817359910299663,0.004041141076251772,0.01918468453886657,0.028480555041453824,0.031762206068987574,0.040651745489033574,0.006694273709083733,0.009816761565556782,0.051629899172929594,0.06892952941115124
0,5,0,100,rcl_sin_fe,560404,0.0029197100320357476,0.004060427930130773,0.019237189993340884,0.03001229969006512,0.03110209707826085,0.04095359927591365,0.00949150731057005,0.014125950365050415,0.06198750167650562,0.07947888318686873
0,5,0,100,rcl_sin_fe,591830,0.0025151935255703257,0.003786511256763312,0.02963965846646173,0.0453532233187946,0.03264937393367085,0.04171855002607111,0.007264806999889348,0.011753467123251295,0.11177361102577199,0.1445569106228718
0,5,0,100,rcl_sin_fe,84947,0.0032502361529105485,0.004151605803931033,0.020892568545310596,0.030497723401746186,0.03202027896966139,0.04008535342995456,0.010082239844636593,0.014417737397902145,0.06114403770873864,0.08255053454493735
0,5,0,100,rcl_sin_fe,26672,0.0028052649605525477,0.004406928273251482,0.017276382555454484,0.025813595739933245,0.02929584517312584,0.035021817051482565,0.0090286224490199,0.01430244316843891,0.050316229395655,0.06562730734298546
0,5,0,100,rcl_sin_fe,184535,0.0018694918885654222,0.0028617963730834706,0.019406944786230815,0.029001532894341594,0.038395904184811876,0.047477830354066046,0.008151472273039799,0.011709751999645664,0.06559862709895,0.08276972464066899
0,5,0,100,rcl_sin_fe,874369,0.0032022003738156283,0.005091248088580043,0.02957983687013245,0.0388964738128167,0.04049239043817483,0.04952794656413789,0.009903164048915433,0.013815372452373942,0.06741649334350266,0.08531800540399549
0,5,0,100,rcl_sin_fe,39876,0.002766565540222401,0.0037922992647038767,0.02456444513771811,0.03900117528925142,0.03976993280851157,0.050364252207619,0.009581740868539633,0.013168494287186899,0.06559562976064791,0.08525774464437552
0,5,0,100,rcl_sin_fe,738836,0.003206868139335491,0.004780012700083067,0.026947726333468015,0.04148321782362651,0.04309958291163483,0.055238650921438176,0.012201667285189018,0.017754326721250466,0.07747977396984093,0.10137737613646086
0,5,0,100,rcl_sin_fe,100589,0.0020477560340172586,0.003194024900062016,0.01969258434715767,0.030345298184043225,0.03175064271542349,0.03859082156026701,0.007894353338938837,0.010370805651322066,0.057891356211473795,0.07617507644361532
0,5,0,100,rcl_sin_fe,812811,0.0030100784936118756,0.004084524875834219,0.021561320360748558,0.033769689963622805,0.037088754503056084,0.04740679044109908,0.01015539015731066,0.01844962376348153,0.0705002406496771,0.08844113459267154
0,5,0,100,rcl_sin_fe,75122,0.00344804010060625,0.0050372461444066876,0.021431122284404008,0.032606815301337064,0.03850092177668034,0.0517031341143273,0.01100156609946696,0.01607411686272273,0.1005717568028309,0.12308344079820117
0,5,0,100,rcl_sin_fe,182935,0.004002899816614002,0.005633860829826893,0.025542897125717015,0.040185241201364505,0.041464350104194116,0.05371794133009907,0.010240526522779252,0.01584354835421486,0.09348907353625674,0.11922140177457283
0,5,0,100,rcl_sin_fe,911677,0.0026168674651341306,0.0034731922504744853,0.019237361298235858,0.02925916005255132,0.04388295049039355,0.05716305147860162,0.010409684841362591,0.014132369284533632,0.067662668832651,0.08829407543055075
