type,ae_deep,ae_mnl,ae_rcl,ae_single
cross,0.0481516011059284,0.0015055302064865,0.0015767129370942,0.1270445138216018
self,0.4146309390088514,0.3304615020751962,0.3570192072651172,1.015139121170107
