,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,10,0,100,rcl_in3,7456,4.013371017355874e-05,0.0030924311263075873,0.00010014861854745722,0.007480378578050809,0.0003016611756265963,0.01431518067600126,0.0015978132387546834,0.026415141874926253,0.00450291904932067,0.05017541910888419
0,10,0,100,rcl_in3,145609,7.142958431220035e-05,0.0035996855458774596,0.00010481433909697597,0.007386243148064408,0.0002869667609211098,0.013609108801113618,0.0013443608420763418,0.026757891469158607,0.00389961431428552,0.04848108843789833
0,10,0,100,rcl_in3,214341,6.528889733296033e-05,0.0037044156887697534,9.953275942349078e-05,0.006930316474738939,0.00028296612204654025,0.013133713207873361,0.0014621987611391787,0.028606289409548454,0.004345798202543818,0.04984341987898901
0,10,0,100,rcl_in3,237639,5.380071527310475e-05,0.0032946524839146184,0.00010399931458625317,0.007197250895237079,0.00028553278194276647,0.013653221321013218,0.0015295268007292874,0.027299407262351184,0.004080384026656091,0.04799223059961921
0,10,0,100,rcl_in3,148649,2.0372061781094144e-05,0.0023070024116196813,0.00010094466888673928,0.007327018928871626,0.00030215541177495536,0.014162795988115665,0.0016369938720079275,0.028129462377787393,0.004793791985624224,0.05341917655822371
0,10,0,100,rcl_in3,763490,4.352583933000663e-05,0.003319821436544638,9.803071951232893e-05,0.006972075882825807,0.0002812206541166185,0.013555044858965512,0.0014741292681938814,0.02729040448073518,0.00444117503983849,0.04892937400285955
0,10,0,100,rcl_in3,677253,3.19144386179243e-05,0.002904749591663428,0.00010327279740570945,0.007508524498179353,0.0003391604223566323,0.015298746335813119,0.0016256237801872218,0.026805484360438846,0.004825870221679952,0.052866869949240496
0,10,0,100,rcl_in3,560404,4.541441636644222e-05,0.003388854800775104,0.00010017757974665764,0.006875049170474665,0.00023895569228372208,0.012229432600099779,0.001034489295605279,0.02343293818900527,0.0029715409572629737,0.04211377754599205
0,10,0,100,rcl_in3,591830,3.1541336824470904e-05,0.003057704506982205,0.00010041375704597783,0.0070188573728346615,0.00032297111469244025,0.013866068653899196,0.001061387037374206,0.023618654741911094,0.005684858476170602,0.05364097701984902
0,10,0,100,rcl_in3,84947,6.698580414476449e-05,0.0035808883357343006,9.78155615387137e-05,0.007010853116312759,0.00025888076625279685,0.01298310188072977,0.0011246861796085715,0.02275819885948944,0.004131136349725228,0.048336350966192265
0,10,0,100,rcl_in3,26672,3.325251358883001e-05,0.0028498511085413734,0.00010080421985514805,0.007077213746427926,0.00028179916939522756,0.013332869969022413,0.001041666195149195,0.022364945532094237,0.004132226109568966,0.046250754663095674
0,10,0,100,rcl_in3,184535,3.6177306659792404e-05,0.0032509075612278783,0.00010101792784487974,0.007156483560763446,0.0002818122412582296,0.01365082321170203,0.0014335884363282983,0.02631057086886619,0.00389034810520898,0.048706436698139635
0,10,0,100,rcl_in3,874369,3.0452112227488644e-05,0.0031015093523948313,9.609742437513993e-05,0.007001571946249963,0.0002636671858443522,0.013094080107493421,0.0010607754268932743,0.023156834412111468,0.004140332538674829,0.048908881762743724
0,10,0,100,rcl_in3,39876,4.9696082948323116e-05,0.0035864447841051483,0.00010005048442822569,0.006994233703123258,0.00027354547030173824,0.01284440417471084,0.0011197706570667057,0.02468353826395835,0.003877581354392441,0.04887523929967643
0,10,0,100,rcl_in3,738836,5.439505965627301e-05,0.0035984368413159136,0.0001008774855632843,0.007306333572463193,0.00028625801789241597,0.013600147703858508,0.001003319661720116,0.023385386069969333,0.0044251274411245215,0.05110231532442978
0,10,0,100,rcl_in3,100589,4.924364739132133e-05,0.0032659122345454388,0.00010031010288865855,0.007137040737328919,0.0003044115920368376,0.014092468439099561,0.0011512003376615225,0.0247431226184162,0.004661774657243431,0.049204584953266295
0,10,0,100,rcl_in3,812811,4.2958726041046095e-05,0.003543064056361136,9.888371490105442e-05,0.007213146468607182,0.0002894000510778036,0.014112134765552661,0.0017365588546922705,0.029822019878994875,0.004464521096934831,0.04985517715537743
0,10,0,100,rcl_in3,75122,5.030460059235492e-05,0.0036339979150930624,0.00010166451818443957,0.007193378022799822,0.0003149505194424968,0.014524765413545575,0.00153726428365284,0.02889734070235499,0.00430853120258635,0.04800550869750504
0,10,0,100,rcl_in3,182935,6.283770704477231e-05,0.0038997601477758293,0.00010760685826093553,0.0073832686911981795,0.00031838824799426804,0.014049121857824289,0.0014991449953202021,0.026807797059430784,0.0038823262677013903,0.046507820215180525
0,10,0,100,rcl_in3,911677,5.09225672720357e-05,0.003445895449234236,0.0001042261304790693,0.007423912812542204,0.0003123091516976626,0.01394264076738786,0.001201130000672069,0.024932908067085365,0.004675129990254819,0.05023035681159816
