type,mse_deep,mse_mnl,mse_rcl,mse_single,rmse_deep,rmse_mnl,rmse_rcl,rmse_single
cross,0.002616772735383593,0.0013974467078080265,0.00011243026506886548,0.0150228482659744,0.051154400938566304,0.03738243849467322,0.01060331387203385,0.12256772930088246
self,0.1401171972702908,6.448441693656089,0.02157957806250997,0.3127232937716053,0.37432231735536525,2.5393782100459332,0.14689989129509243,0.5592166787316034
