,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,2,0,100,rcl_in3,7456,6.053083924048802e-06,0.001880764948184103,0.0012763211521775006,0.026007998569086095,0.005135646355570368,0.05545306283601572,1.0673378104402869e-05,0.0021734116357055703,0.04319516545075549,0.1917901244160399
0,2,0,100,rcl_in3,145609,0.0011135421122894828,0.007520543410637748,0.002156139157163875,0.03287155499150011,0.004901960299557364,0.05260488679754459,0.00012471228909685355,0.004431389198469881,0.04298744277224844,0.18647299309382187
0,2,0,100,rcl_in3,214341,0.001141610336783444,0.01139205097848077,0.002550833655615911,0.03630883236850613,0.006220938224064123,0.06122805929633264,0.0012705949727519624,0.013289222487549776,0.03547244304397899,0.16567245896029242
0,2,0,100,rcl_in3,237639,1.1136261836801323e-05,0.0025544171000314838,0.0016895601079376197,0.03362831863822706,0.004951432750816641,0.0535390120954015,0.0023341685165254823,0.01641521073377273,0.042791954789709104,0.18331890459760455
0,2,0,100,rcl_in3,148649,0.00028607230730392873,0.004772518947227307,0.003105021579511269,0.0442090167484786,0.006972810772740046,0.06837807870076677,0.00010645226665273057,0.004586767907533561,0.035591600055404835,0.16814477735420252
0,2,0,100,rcl_in3,763490,5.382761917805392e-06,0.001496477956033611,0.0018251186177657822,0.029174171804635475,0.005864208483986122,0.05756894034331437,0.0005145587759722733,0.006763911579594517,0.04113380382795876,0.18798013938428018
0,2,0,100,rcl_in3,677253,0.00017149072943220103,0.010772863694226205,0.0011263815198633484,0.021187736182451837,0.0032502785886617314,0.041193271451703296,6.870350869915586e-06,0.0019322292071038208,0.06036300538969528,0.22859240773286987
0,2,0,100,rcl_in3,560404,1.838556304281986e-05,0.001995661587454292,0.0017523254850088596,0.03191501341403439,0.005747866779034142,0.0580471679829724,0.001196917361371792,0.009638096104615544,0.037228233256854995,0.1678777701811837
0,2,0,100,rcl_in3,591830,0.0010603315881859109,0.0075780069022790735,0.0027636721324556324,0.03855432718635677,0.007284573888986015,0.06517215508609511,0.004095930954057242,0.02655998965375128,0.04012286783965817,0.17756298896374356
0,2,0,100,rcl_in3,84947,1.6177638355024132e-05,0.0027013459913290527,0.001673700537396888,0.030638640425305376,0.006227428845088296,0.06446217198140049,8.458888762203663e-06,0.0023299809130080573,0.03659894311131215,0.17440037719688872
0,2,0,100,rcl_in3,26672,9.812738285107533e-06,0.0023784004238128972,0.0024498507955742444,0.03584097343302117,0.006342490304411338,0.06281804931425397,1.7308373440949934e-05,0.0027996741850146445,0.04906421305891364,0.19365945531952106
0,2,0,100,rcl_in3,184535,0.0015823047833672353,0.009682852565760947,0.002826127609453838,0.03810515111540271,0.0074211853435139,0.06883967883035749,0.003906328408825989,0.02479152463125281,0.03743111258644818,0.17467864774291328
0,2,0,100,rcl_in3,874369,9.295481721510244e-06,0.002183625162969245,0.0021315915232338204,0.0371383916955562,0.007333030093670576,0.07265180957841658,0.0002020155631883389,0.005260146541335354,0.03295925397028946,0.1630819201450859
0,2,0,100,rcl_in3,39876,1.1318490280174768e-05,0.0025690616937759504,0.0017374250290960985,0.028588718095601384,0.0063232219921019826,0.06285150795528996,1.9972562588020005e-05,0.00269466282862342,0.043967870243287396,0.19243795539303124
0,2,0,100,rcl_in3,738836,0.0011728086885792357,0.007581463155621989,0.002005443693022034,0.030964313304349362,0.00545861811659462,0.06072037894889568,0.0006832047858036101,0.008176766201337095,0.04395161131525904,0.1894700431431739
0,2,0,100,rcl_in3,100589,8.839344604870645e-06,0.0020897051687370294,0.002327246471933609,0.033154990926047755,0.005746770692246862,0.05937897945419126,0.00018444264556493137,0.005234804398733163,0.044615939067104746,0.1904172668549509
0,2,0,100,rcl_in3,812811,7.1684739512192385e-06,0.001977563308602962,0.0012742899662341015,0.024533995299681324,0.0034804382213693675,0.04415493469579558,3.95018611292312e-05,0.0032089011765581293,0.04373862553365142,0.19108759865381916
0,2,0,100,rcl_in3,75122,0.0013330516451135726,0.008753562924465452,0.0016227305146603865,0.028433634101961223,0.0051729119368861265,0.05496741092831599,6.640169876260598e-05,0.004588968259223556,0.038197545500240494,0.18051654768411068
0,2,0,100,rcl_in3,182935,6.239900082035377e-06,0.0017435376991738014,0.0010385730774449427,0.02603057304902731,0.004731263334552792,0.052937414637350466,1.0257094477680113e-05,0.0021026537855426196,0.04598504600212782,0.1934848390411963
0,2,0,100,rcl_in3,911677,9.317202032749003e-06,0.0021096814762682193,0.0011604720637701127,0.023839262032105575,0.005884995665831576,0.06236015311085721,0.00010654324480904019,0.00412459461942453,0.039543254746301784,0.18034416521650795
