,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,5,0,100,rcl_fe,7456,0.002405008683916323,0.0033688494155985826,0.002413799754342372,0.003253889190077266,0.020426180870223555,0.02543166259469746,0.005282824200100811,0.007186346520946987,0.08460559511651418,0.10531600480806325
0,5,0,100,rcl_fe,145609,0.0023733114718586194,0.003583337098345077,0.002683645251662983,0.003881607079887311,0.02182064183630661,0.028262758227619377,0.007204804374800758,0.011569272890872988,0.06873389457466328,0.0921267145885718
0,5,0,100,rcl_fe,214341,0.0023405668917401853,0.004101537633024666,0.003615716500520123,0.005895780471052718,0.024702386427195844,0.028830301252964163,0.008014916900730362,0.01358981313671589,0.06328473826168832,0.09076783323398888
0,5,0,100,rcl_fe,237639,0.001202301773499014,0.0015921281126896243,0.0022896869615639435,0.0028944729251785487,0.019535431662375563,0.023170751872085563,0.005157050247599108,0.01066059735046845,0.0448322634847047,0.0591692552548103
0,5,0,100,rcl_fe,148649,0.0014387741642449148,0.0017818653907614803,0.0016853732807803352,0.0019961364441516585,0.01514737333756154,0.018547852815134686,0.005097060449662416,0.007934697173139141,0.03567447028121782,0.046249826438235817
0,5,0,100,rcl_fe,763490,0.0019773339786963834,0.0027563422150906017,0.002866519013108453,0.003629516545449246,0.02127071039267113,0.025835099990064028,0.004722148839054441,0.006979152403182879,0.06144370829995541,0.08097251219996467
0,5,0,100,rcl_fe,677253,0.0013814460437841663,0.0014869090294922908,0.0013324970989821645,0.001680791405170054,0.016896595904396315,0.020338765424381556,0.0035822253612017713,0.00550735680396842,0.03171800018148249,0.04225599757156227
0,5,0,100,rcl_fe,560404,0.0017151945261293425,0.0017547049480358078,0.002520749852326778,0.0033228182781044682,0.019772345379798766,0.023837388471934236,0.004364202479420297,0.006969908095780049,0.05041633494698382,0.06315951984297252
0,5,0,100,rcl_fe,591830,0.00207535080862684,0.003047388719943715,0.002972581099218361,0.0039055147583874103,0.019139030722912585,0.024657671323565018,0.0046900650224326774,0.006888925892901172,0.07626863402584316,0.09262853961261551
0,5,0,100,rcl_fe,84947,0.0020983103485244766,0.0022406872201575436,0.0024621329189301543,0.003475326235763354,0.020188600671475793,0.024526713389479277,0.00570993280933409,0.008299746832888269,0.04724294718044079,0.0627909451263197
0,5,0,100,rcl_fe,26672,0.0012787546310490526,0.0018440560107589367,0.001853257502432401,0.0024968865764582256,0.016994301016733784,0.020034612718637292,0.005019786553379433,0.00960994753171595,0.03361538194771346,0.04343295405336723
0,5,0,100,rcl_fe,184535,0.0013798028388848163,0.0018300972275069366,0.002347304240340594,0.0030378267362297473,0.02106951383804385,0.025106461403103984,0.004771851337413763,0.007116720310627676,0.04831776450471752,0.06053884399520938
0,5,0,100,rcl_fe,874369,0.0018603343569836277,0.0023468511944888712,0.0028962011355571204,0.004144017290419027,0.02392651698151148,0.0270563283268066,0.0059464870157120596,0.010017712949173104,0.07297640334429326,0.0936296782275583
0,5,0,100,rcl_fe,39876,0.0018933958805996787,0.002541226297927163,0.002580056691208048,0.003907280686953045,0.01973471753988551,0.02364816960922064,0.004832106106386478,0.007504251399692788,0.049271476655201304,0.0636040824156082
0,5,0,100,rcl_fe,738836,0.0028474947233944007,0.005308639907208067,0.0031308087206822666,0.0038622671682715147,0.022901474547079897,0.02878172765700886,0.005699543369343425,0.008323262844948257,0.0715937299668132,0.0938703252748331
0,5,0,100,rcl_fe,100589,0.0014122439789838231,0.0018667744018573246,0.002943448594745367,0.0038345707070315768,0.019410110852254487,0.023057759862808322,0.005382847229919591,0.009014816422483965,0.041414495530193364,0.05206392153762395
0,5,0,100,rcl_fe,812811,0.002327355013876009,0.0034155797864993415,0.00223309022039768,0.0029334951549270546,0.018027235938406324,0.022247799839130764,0.006492999126614739,0.013936244161736357,0.05698784861636891,0.07697011193696605
0,5,0,100,rcl_fe,75122,0.0018154565358438008,0.0025510063113741454,0.0019509984530791235,0.002615738908751193,0.022412059564031885,0.026721784742186287,0.005735103059984764,0.009666624053859983,0.07511735796371641,0.10239977966926217
0,5,0,100,rcl_fe,182935,0.002684772643903904,0.003671967028281319,0.0028317221929946013,0.0035678966864934065,0.024782421395633348,0.030349922594237248,0.006303041811516808,0.010600355119798172,0.06719672286250127,0.08660307421835343
0,5,0,100,rcl_fe,911677,0.0026140061365660305,0.0039158228001224165,0.0030988843286690227,0.003988274280001911,0.022326212843517546,0.027666941567472236,0.006322339130082339,0.010231261424145923,0.07676092935121284,0.10266608086601615
