,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,20,10,100,rcl,7456,0.010842827707239888,0.014526936124080686,0.001793011220797018,0.0023829315508487963,0.021513242419248887,0.023646536611204184,0.03812440907679086,0.04865573766279415,0.02717211667106126,0.03586891459612321
0,20,10,100,rcl,145609,0.011112345236162512,0.015470066974783845,0.0018225246194803113,0.0024428818209118203,0.017750268093714702,0.02248617866885965,0.03782184083832659,0.04769002180940051,0.02708602577890554,0.035122319873720255
0,20,10,100,rcl,214341,0.00021940924658144076,0.010539337285450758,5.172629857357017e-06,0.0017057766301482463,0.001397787881567411,0.02944823239014454,0.0027856992845443507,0.040634635558208315,0.0012936792639659511,0.029071512109434216
0,20,10,100,rcl,237639,0.00020344165495724857,0.009224036501274731,6.937486503665324e-06,0.0018861376895049206,0.0007774325514370112,0.02094810192308097,0.0023650378986328664,0.036915632651971474,0.0012748945149936744,0.02725194025607587
0,20,10,100,rcl,148649,0.0002441785974500273,0.010908382417145389,5.000482918678128e-06,0.001670236552953978,0.00161723962003541,0.03313347313333217,0.0026522763324249234,0.038181359249299544,0.001190923486464886,0.027659390497673467
0,20,10,100,rcl,763490,0.00014172129969116095,0.008791874450301511,5.626763998772568e-06,0.0018078429334520707,0.0018168671307541105,0.034999204104935774,0.0024587633143690795,0.038531896039989716,0.0012003596519991227,0.027110708329419864
0,20,10,100,rcl,677253,0.00016774726389635837,0.009463455431441834,6.230958133246183e-06,0.0018407129195481826,0.0006495212664146535,0.018535308890475517,0.0020763458532083758,0.03489993713601768,0.0012969439517761987,0.028101335181484367
0,20,10,100,rcl,560404,0.00021650768151014116,0.010659784057206172,6.630142752245146e-06,0.0018964853154133082,0.0006275311122834249,0.018584405307358873,0.002395397011817298,0.038361306411843425,0.0011636991815023182,0.027175650830124604
0,20,10,100,rcl,591830,0.00019548419984223193,0.009299660431277475,5.832297588865856e-06,0.0017887977916456522,0.0017215785525041747,0.03361229070974181,0.002692816877239562,0.03960527678387681,0.001407389930698641,0.028652966361189067
0,20,10,100,rcl,84947,0.00014872853194415842,0.009106110510604566,5.272221920253387e-06,0.0017215480008576061,0.0018352562537961678,0.035967595134142855,0.0024683860640493105,0.03819779822174353,0.0010312691644141893,0.025236556692619504
0,20,10,100,rcl,26672,0.00016994558440809433,0.009445920045807193,5.215289204693007e-06,0.0017328509954238802,0.0005776136855862666,0.017892913217985324,0.002722650508865131,0.040013580592771464,0.0011562011196542027,0.026923221138040562
0,20,10,100,rcl,184535,0.00016654026240561933,0.009230820523844128,5.716325661597032e-06,0.0017679372503166856,0.001286563738890496,0.02947731460909366,0.0029360751485005233,0.04029151375961394,0.0010825811519855194,0.025975063893608766
0,20,10,100,rcl,874369,0.00021289043689189495,0.01029606957862911,5.533310909555055e-06,0.0017622337357361623,0.0012837541843746388,0.027721179412817758,0.002875182060076667,0.038146344708059644,0.0012882232609526462,0.028308020628980163
0,20,10,100,rcl,39876,0.0001789750009675778,0.009663233202990505,5.798532161566416e-06,0.001774536553330084,0.0010775808716575223,0.026345479076789732,0.003277098797275034,0.04342344521233908,0.0014591518625354089,0.029057885877083002
0,20,10,100,rcl,738836,0.0002302246904572132,0.010211954490170863,7.325781077550361e-06,0.0020318089510910123,0.0015990882398217877,0.0324241755499027,0.002682825701196042,0.03958018044288492,0.001377896955272694,0.028794450450529297
0,20,10,100,rcl,100589,0.00017702757268566398,0.009315581302643747,6.0593032194002464e-06,0.0017818736196807993,0.0010032752090480478,0.0250006809497736,0.0028409443865336425,0.03915753544233887,0.001166931635536015,0.02713429716660795
0,20,10,100,rcl,812811,0.00019157583443558284,0.009495293936301842,6.104040594083578e-06,0.0018859917993081104,0.000727840711284304,0.020950510640759125,0.002306718743946921,0.03495695805264409,0.001218676680344235,0.026745717338568068
0,20,10,100,rcl,75122,0.00019625056483523037,0.009966318035441657,5.875341846239913e-06,0.0018132578277970457,0.0010701945805326918,0.02582712137255167,0.002991963998478846,0.04275754268916352,0.0012985496765599914,0.028458228106810493
0,20,10,100,rcl,182935,0.00020648096543945325,0.010289914137204615,5.764069218145596e-06,0.0017904401338588254,0.0013775313075646695,0.029295125671637456,0.0023860971472878575,0.03787394830167526,0.0011800662495057138,0.026845273696269763
0,20,10,100,rcl,911677,0.00022431729076660814,0.010206733524903722,7.2787370517602656e-06,0.0019453848794428743,0.0010863688381713777,0.024357856608269994,0.0032910685174582246,0.04488363522913467,0.001452401842512535,0.029261996546196444
