,true,pred_deep,pred_rcl,pred_mnl,pred_single,pred_random
0,0.33119169889985095,0.33117196,0.32888195,0.3011412,0.3311822,0.14884534331840726
1,0.13194516335024883,0.13192286,0.13109523,0.11487133,0.13193806,0.14884534331840726
2,0.10466130403975583,0.10463453,0.10289474,0.13487571,0.104659885,0.14884534331840726
3,0.14442766078799926,0.14441183,0.15159819,0.066491924,0.14442822,0.14884534331840726
4,0.0530015740565397,0.053141184,0.05335833,0.110600784,0.053006243,0.14884534331840726
5,0.04426648347671055,0.04419332,0.04014648,0.11029757,0.04426291,0.14884534331840726
6,0.2011272711441712,0.20114335,0.20015371,0.13003269,0.20111553,0.14884534331840726
7,0.20069447250243003,0.20072192,0.20473802,0.17418836,0.20068929,0.14884534331840726
8,0.22639847577344416,0.2263605,0.22443818,0.19793603,0.22640803,0.14884534331840726
9,0.128907509301778,0.12891103,0.13448343,0.16262797,0.12892081,0.14884534331840726
10,0.340247783756126,0.34024245,0.33631495,0.24970129,0.3402332,0.14884534331840726
11,0.055027689076703974,0.054988768,0.055135153,0.06916247,0.055023383,0.14884534331840726
12,0.12454153888823818,0.12451407,0.12094451,0.13914977,0.124541394,0.14884534331840726
13,0.11466908642968017,0.11470382,0.120647594,0.08964465,0.11467126,0.14884534331840726
14,0.18313387190386637,0.18312606,0.1829426,0.2082394,0.18315053,0.14884534331840726
15,0.05106939146594781,0.050915636,0.04903986,0.1123051,0.05106619,0.14884534331840726
16,0.08713650433765002,0.087181754,0.08837961,0.07068821,0.08713077,0.14884534331840726
17,0.28038466355916564,0.28037578,0.28221175,0.24097635,0.28037784,0.14884534331840726
18,0.18759188483270398,0.18764555,0.19102392,0.19360013,0.18759872,0.14884534331840726
19,0.24303274077928996,0.243024,0.24030858,0.1803153,0.24305338,0.14884534331840726
20,0.29219559248545174,0.292196,0.2902771,0.2830369,0.29218462,0.14884534331840726
21,0.07698206641520805,0.07685986,0.077524215,0.08129565,0.07697611,0.14884534331840726
22,0.12670223079849732,0.12668005,0.1285722,0.10640587,0.1267031,0.14884534331840726
23,0.07161181261581707,0.07165248,0.075547606,0.1169083,0.07161523,0.14884534331840726
24,0.1252074924112429,0.12529904,0.11885938,0.13917735,0.12522343,0.14884534331840726
25,0.12493892898450383,0.12499998,0.124677025,0.114837155,0.12493295,0.14884534331840726
26,0.1519722493310946,0.15193993,0.15034078,0.21795788,0.15196282,0.14884534331840726
27,0.2433371742554571,0.2433291,0.24299335,0.24287452,0.24333629,0.14884534331840726
28,0.14843770168620418,0.14843956,0.15018815,0.109229304,0.1484404,0.14884534331840726
29,0.12937277561081653,0.12935056,0.13039717,0.0959924,0.12938704,0.14884534331840726
30,0.16969372817110756,0.16968957,0.1685956,0.18868388,0.16968672,0.14884534331840726
31,0.18156262414368102,0.18154737,0.18113472,0.20000403,0.18155147,0.14884534331840726
32,0.1141204122449993,0.11413745,0.10688105,0.18663587,0.11411936,0.14884534331840726
33,0.13936988815293352,0.13937148,0.14435034,0.05843142,0.13937372,0.14884534331840726
34,0.24415077594217033,0.24416412,0.25261924,0.18721458,0.24416986,0.14884534331840726
35,0.292339981285016,0.2923457,0.29720193,0.26868245,0.29233152,0.14884534331840726
36,0.12798496892527242,0.12800415,0.124496736,0.06853807,0.12797688,0.14884534331840726
37,0.11304299492959792,0.113069564,0.1194426,0.09342079,0.11304205,0.14884534331840726
38,0.16905851165210237,0.1690498,0.16588613,0.16124235,0.16906336,0.14884534331840726
39,0.10440194078771804,0.10438902,0.09693858,0.16160515,0.10441432,0.14884534331840726
40,0.09684012330616132,0.096828006,0.09024149,0.10099301,0.0968347,0.14884534331840726
41,0.12957155596146616,0.12930924,0.12677257,0.09942224,0.12956212,0.14884534331840726
42,0.19677409399770962,0.19682202,0.19847809,0.2156848,0.19677217,0.14884534331840726
43,0.10284866436505535,0.10300242,0.10305051,0.1290038,0.10285011,0.14884534331840726
44,0.11413728772023186,0.114173435,0.11265738,0.14839032,0.114151046,0.14884534331840726
45,0.10582970243712585,0.105823375,0.10698398,0.075520806,0.105823964,0.14884534331840726
46,0.08572914857489201,0.0857131,0.08704606,0.06707316,0.085722566,0.14884534331840726
47,0.24534327013053886,0.24536335,0.2462052,0.2467871,0.24533916,0.14884534331840726
48,0.23706457395060235,0.23704502,0.23827855,0.30041394,0.23707144,0.14884534331840726
49,0.09317884968312697,0.09321112,0.092736006,0.06727383,0.09319066,0.14884534331840726
50,0.09164416565906339,0.09161071,0.09174341,0.094018,0.09164029,0.14884534331840726
51,0.18972173615212073,0.1896986,0.18311709,0.20616947,0.18970914,0.14884534331840726
52,0.21108973736944317,0.21109642,0.2091995,0.18927118,0.21108735,0.14884534331840726
53,0.0990337549473754,0.09902236,0.098868296,0.077395305,0.09903686,0.14884534331840726
54,0.22656864922011108,0.22661935,0.23136659,0.1986003,0.22658604,0.14884534331840726
55,0.20656244200619148,0.20656443,0.20429821,0.2224706,0.20655634,0.14884534331840726
56,0.1062240475920277,0.10623538,0.110133104,0.08437251,0.10621544,0.14884534331840726
57,0.2709628992100152,0.270984,0.28090215,0.22574727,0.2709645,0.14884534331840726
58,0.1051135248055655,0.10503497,0.104119845,0.10102474,0.10511424,0.14884534331840726
59,0.06359211224653218,0.063639335,0.05833521,0.08498111,0.06360001,0.14884534331840726
60,0.19114149484843523,0.19112337,0.18912022,0.20973924,0.19113226,0.14884534331840726
61,0.09279629577629109,0.0927352,0.09293132,0.06263104,0.09278938,0.14884534331840726
62,0.07730734182867356,0.07736986,0.07444217,0.0839905,0.07730595,0.14884534331840726
63,0.3078274824176054,0.30781585,0.30632943,0.25601736,0.30783612,0.14884534331840726
64,0.14940590486459163,0.14944927,0.15508479,0.1556847,0.14942035,0.14884534331840726
65,0.22379256726768346,0.22383079,0.22308339,0.2540054,0.22378625,0.14884534331840726
66,0.14794297934620354,0.14796634,0.15000173,0.1822849,0.14793079,0.14884534331840726
67,0.1312833932864708,0.13135546,0.13206896,0.076141484,0.13128531,0.14884534331840726
68,0.08933385010457713,0.0891156,0.09059973,0.13834411,0.089336075,0.14884534331840726
69,0.09319615046561901,0.09321185,0.08955026,0.07291362,0.09320913,0.14884534331840726
70,0.1092351697080523,0.10907964,0.10800841,0.14051072,0.109228894,0.14884534331840726
71,0.09794013235135032,0.09800313,0.09377082,0.13192941,0.097931996,0.14884534331840726
72,0.19753690077147115,0.19753125,0.19845955,0.16005534,0.19753274,0.14884534331840726
73,0.21886663507614518,0.21886718,0.22149311,0.16030027,0.2188743,0.14884534331840726
74,0.05414070814873871,0.054252654,0.04840219,0.12123365,0.05414973,0.14884534331840726
75,0.07721239752398887,0.077236526,0.08316843,0.07262834,0.07720841,0.14884534331840726
76,0.11990057772955988,0.11988018,0.115104906,0.14056763,0.11989242,0.14884534331840726
77,0.2882248242287283,0.28823352,0.27862144,0.24833497,0.28822094,0.14884534331840726
78,0.14698409846927196,0.14699282,0.15028241,0.14101255,0.14698921,0.14884534331840726
79,0.14027175548090243,0.14025797,0.14702949,0.17055263,0.14028673,0.14884534331840726
80,0.15521967498773695,0.15518317,0.15729111,0.17498438,0.15521063,0.14884534331840726
81,0.10538927740508774,0.10536509,0.10709885,0.08376208,0.10538068,0.14884534331840726
82,0.054978746225964076,0.055164818,0.05237134,0.10360262,0.054978844,0.14884534331840726
83,0.27154248878454473,0.27147347,0.2633281,0.25323725,0.2715536,0.14884534331840726
84,0.08899841496267334,0.088958964,0.08896226,0.07942826,0.089008465,0.14884534331840726
85,0.07858916402333968,0.07853679,0.07589652,0.10132732,0.078584805,0.14884534331840726
86,0.23461284168358693,0.23460707,0.23663506,0.17546168,0.23460007,0.14884534331840726
87,0.17532215510780594,0.17530254,0.1826081,0.1337486,0.17531897,0.14884534331840726
88,0.24316809147042023,0.24316195,0.24438447,0.21005122,0.24317457,0.14884534331840726
89,0.1603866180049279,0.16045582,0.16057563,0.18313205,0.16040084,0.14884534331840726
90,0.1919228420307064,0.19190352,0.19109185,0.18840349,0.19191448,0.14884534331840726
91,0.07229748163599256,0.072537616,0.06785662,0.0939166,0.07229228,0.14884534331840726
92,0.18712293434135896,0.18712546,0.18253425,0.18137437,0.18712015,0.14884534331840726
93,0.21836301981698616,0.2183755,0.22377275,0.22827254,0.21836956,0.14884534331840726
94,0.08905749273393107,0.088805445,0.08891219,0.06736559,0.08906811,0.14884534331840726
95,0.24719722087229223,0.2472172,0.25131312,0.25337192,0.24718562,0.14884534331840726
96,0.07490445044914272,0.07489634,0.07395956,0.06397722,0.07489943,0.14884534331840726
97,0.08446246054906455,0.08444967,0.08961818,0.060633972,0.08446203,0.14884534331840726
98,0.1992277585184815,0.19923978,0.19823249,0.17533126,0.19923273,0.14884534331840726
99,0.20726445767780788,0.20726629,0.2036567,0.20614499,0.20728365,0.14884534331840726
100,0.2644560188176254,0.26449192,0.26301464,0.26859263,0.26444396,0.14884534331840726
101,0.12379794120139213,0.123815306,0.12702298,0.13713838,0.12378812,0.14884534331840726
102,0.1135737517040809,0.113527626,0.11489228,0.10397961,0.113572344,0.14884534331840726
103,0.11241300698797085,0.11244846,0.1110589,0.12170127,0.11241412,0.14884534331840726
104,0.09052831150244263,0.090549625,0.090222426,0.07169737,0.09053931,0.14884534331840726
105,0.2502090470402432,0.25024062,0.25429392,0.24960822,0.25019947,0.14884534331840726
106,0.21385087465860206,0.21385579,0.20918876,0.22886108,0.21383955,0.14884534331840726
107,0.1762925609270304,0.17626888,0.17798115,0.18086447,0.17629105,0.14884534331840726
108,0.10397050909552727,0.10399157,0.1095658,0.06850788,0.10397322,0.14884534331840726
109,0.07331563740365117,0.07334075,0.07242856,0.054449137,0.07332418,0.14884534331840726
110,0.04678105880729804,0.04680264,0.041706577,0.13557991,0.046779044,0.14884534331840726
111,0.13324840821461031,0.13324663,0.1355499,0.098441966,0.13324052,0.14884534331840726
112,0.09854961502491882,0.098535165,0.10151828,0.06853094,0.0985476,0.14884534331840726
113,0.3449481515325085,0.34495285,0.34940803,0.26687083,0.34495452,0.14884534331840726
