,true,pred_deep,pred_rcl,pred_mnl,pred_single,pred_random
0,0.3716452014845992,0.30998093,0.37292635,0.35036835,0.1596419,0.1502709600708609
1,0.10914248170196829,0.057092406,0.11079734,0.073456295,0.044816982,0.1502709600708609
2,0.05306468242053163,0.06923275,0.05612222,0.070035,0.096795306,0.1502709600708609
3,0.07764155602801778,0.066685624,0.077928394,0.07517495,0.13404247,0.1502709600708609
4,0.16906893089060024,0.18761177,0.17152055,0.16702284,0.163882,0.1502709600708609
5,0.09886178212465364,0.13288203,0.0989249,0.087679125,0.070284836,0.1502709600708609
6,0.13542579538802005,0.14218009,0.14385822,0.13875076,0.09016373,0.1502709600708609
7,0.14777011882973734,0.20163378,0.14818177,0.12054295,0.14178841,0.1502709600708609
8,0.07261877831736023,0.11638276,0.06917181,0.116288684,0.13937402,0.1502709600708609
9,0.22730697970823102,0.2352857,0.22648862,0.24806254,0.15715688,0.1502709600708609
10,0.13127570960330054,0.11730188,0.13110436,0.13109003,0.117393516,0.1502709600708609
11,0.11772035445608356,0.09420238,0.11697094,0.11721067,0.15979071,0.1502709600708609
12,0.1511386090568751,0.17666182,0.15330915,0.15043733,0.1498161,0.1502709600708609
13,0.130759268761546,0.129346,0.123904675,0.2022296,0.23199265,0.1502709600708609
14,0.09881046130159991,0.07899414,0.10709597,0.09900783,0.088111036,0.1502709600708609
15,0.12920292454299134,0.13780767,0.12515746,0.08537002,0.1649275,0.1502709600708609
16,0.1935557604960794,0.19461915,0.194404,0.22898161,0.21645173,0.1502709600708609
17,0.1404454564375355,0.08996283,0.13795932,0.14193581,0.15779854,0.1502709600708609
18,0.11180514062613196,0.079711355,0.115025006,0.12796101,0.11747969,0.1502709600708609
19,0.13173769977604802,0.12707217,0.1267755,0.1312424,0.12297233,0.1502709600708609
20,0.12232381443117404,0.08880701,0.12430516,0.07771705,0.068783455,0.1502709600708609
21,0.12199958862150252,0.13781667,0.12339634,0.13042067,0.12818485,0.1502709600708609
22,0.23258094171812604,0.25204355,0.23509765,0.25363597,0.16911101,0.1502709600708609
