,true,pred_deep,pred_rcl,pred_mnl,pred_single,pred_random
0,0.17246288266522486,0.1854689,0.16740291,0.19762297,0.13992953,0.15313830658901323
1,0.11351426853906305,0.07697439,0.12159345,0.060181722,0.06637282,0.15313830658901323
2,0.13820786446565084,0.10597649,0.13780221,0.16079937,0.12513788,0.15313830658901323
3,0.0786947068842092,0.079197735,0.08282617,0.08260848,0.073329166,0.15313830658901323
4,0.17943490264061893,0.1741128,0.17040895,0.23066005,0.23401953,0.15313830658901323
5,0.11989691700803708,0.15429878,0.118439205,0.107182845,0.112099044,0.15313830658901323
6,0.0759523810040222,0.10640903,0.07670534,0.10442546,0.12603267,0.15313830658901323
7,0.09225736585131683,0.10116539,0.091199666,0.08621929,0.060446307,0.15313830658901323
8,0.07050907158162165,0.110412054,0.06831653,0.100134075,0.12401053,0.15313830658901323
9,0.35510655606611474,0.30835828,0.35279953,0.34035927,0.22106741,0.15313830658901323
10,0.1067789981383535,0.08864843,0.1078892,0.09601488,0.13541146,0.15313830658901323
11,0.25381180085526567,0.22409979,0.25404212,0.2520156,0.26380405,0.15313830658901323
12,0.13604421774627284,0.19453137,0.1309984,0.15982418,0.21054773,0.15313830658901323
13,0.14910400118246608,0.15777275,0.14580572,0.17356342,0.16542566,0.15313830658901323
14,0.07508852440953435,0.07076305,0.07724138,0.08180018,0.118574314,0.15313830658901323
15,0.1417149305870772,0.16097054,0.14385183,0.14700863,0.14401306,0.15313830658901323
16,0.07879480655318843,0.10950258,0.078702636,0.11124186,0.20343848,0.15313830658901323
17,0.19429354163988413,0.19090709,0.19088624,0.19161634,0.14901118,0.15313830658901323
18,0.11955475148629195,0.1277309,0.11298598,0.16810311,0.16610003,0.15313830658901323
19,0.1489364034314115,0.2222695,0.15476573,0.1109509,0.10884524,0.15313830658901323
20,0.16098412227058906,0.17149615,0.15659325,0.19934031,0.22649509,0.15313830658901323
21,0.11505923093566221,0.14599517,0.11021294,0.07054171,0.13749075,0.15313830658901323
22,0.07984725140923109,0.106018454,0.073272794,0.15504153,0.23059209,0.15313830658901323
23,0.2812585000463385,0.26316828,0.28846875,0.2651202,0.22240499,0.15313830658901323
24,0.1545415081570016,0.11731771,0.16132368,0.1000849,0.11090129,0.15313830658901323
25,0.09313431688002498,0.093484834,0.09641196,0.09416079,0.07850251,0.15313830658901323
26,0.19270878978541536,0.18732649,0.19485441,0.18142645,0.1643777,0.15313830658901323
27,0.16514341072177313,0.15198456,0.16246587,0.21168992,0.17280138,0.15313830658901323
28,0.06572400752825454,0.0778434,0.06360451,0.10534414,0.13950142,0.15313830658901323
29,0.19711892662170238,0.17514929,0.19681452,0.14677069,0.1517591,0.15313830658901323
30,0.10169244949477972,0.06626733,0.0976205,0.080834754,0.15521523,0.15313830658901323
31,0.23099147074377596,0.19491762,0.23938583,0.21272202,0.14710224,0.15313830658901323
32,0.14988515587169424,0.13243786,0.14882208,0.17179823,0.20577885,0.15313830658901323
33,0.14813245603834002,0.13543135,0.15036309,0.11406964,0.124624476,0.15313830658901323
34,0.09461362178592893,0.11953,0.08505978,0.17063119,0.23010886,0.15313830658901323
35,0.08276339009063088,0.10504902,0.07735954,0.11231482,0.13604484,0.15313830658901323
36,0.19968194839698508,0.19227925,0.19416197,0.24580888,0.2188945,0.15313830658901323
37,0.22712531816058562,0.25613466,0.23111254,0.16250622,0.15577155,0.15313830658901323
