,J,K,M,dg,seed,mse_deep,mae_deep,mse_rcl,mae_rcl,mse_mnl,mae_mnl,mse_single,mae_single,mse_random,mae_random
0,5,10,100,rcl,7456,0.02514684516458359,0.03224178892237442,0.003983335762135325,0.004973779905623033,0.03137198502738997,0.038619293465208746,0.05117796791859958,0.06257210604683947,0.05578934590185829,0.06891806687268834
0,5,10,100,rcl,145609,0.020969674191542772,0.028031399856287567,0.0031370840233311673,0.003924068915582704,0.03369829449668897,0.040109081893150884,0.052664024466975566,0.0695497035960414,0.05306380235366325,0.06614973998564376
0,5,10,100,rcl,214341,0.023577804415968635,0.029617009834377487,0.0029371948257946924,0.003775948586026164,0.027993356428638073,0.034887150442213744,0.044136737299001645,0.05367509554066816,0.053849188468597264,0.06614212003034824
0,5,10,100,rcl,237639,0.02651192376435541,0.03235691922697047,0.0033789534962845426,0.004293584371786331,0.02965225743649325,0.036467006403172825,0.04513451009771357,0.058528093600507564,0.056677075830282926,0.0699660945164269
0,5,10,100,rcl,148649,0.023024811540617907,0.030189375252308418,0.0031063525266964175,0.004070905281875773,0.030166433774020954,0.03792368012999592,0.045433215287876895,0.05597971203763563,0.051492506884854315,0.06248536260269203
0,5,10,100,rcl,763490,0.02449146716270212,0.02983514958707442,0.003727398183558375,0.00445867799171206,0.031643830097286905,0.039109476117855056,0.04622869004339303,0.05725776019898376,0.05658680230776247,0.06906378527941398
0,5,10,100,rcl,677253,0.02304503224592587,0.03044427301530251,0.0029451181459000586,0.003741915606477004,0.030136741657244857,0.03707821818599994,0.0421233085080456,0.05541947275544698,0.05151556896111234,0.06487383773729424
0,5,10,100,rcl,560404,0.022245188830708345,0.028427727270963755,0.003452994946938354,0.004392339123960413,0.028733061228079743,0.03644033791885725,0.044957610835212644,0.05529112707136437,0.048769601530871454,0.05887887069798589
0,5,10,100,rcl,591830,0.022015319039519678,0.028594476442682617,0.0034987352008915163,0.004538196019215557,0.03019630598099293,0.03944674715628229,0.05098891710670415,0.06381409953690168,0.05641511604760677,0.0696897677091638
0,5,10,100,rcl,84947,0.02519795474377984,0.032104900484278415,0.00331774310412298,0.00414299996437781,0.030342032567049718,0.039634447148102,0.05001217921293104,0.06588303145246249,0.059308024757611814,0.07332445662668914
0,5,10,100,rcl,26672,0.019740164255577425,0.02435979639751808,0.003515607173074761,0.004486764388456087,0.03194500162410145,0.04026890360292273,0.049021758909390444,0.06367681239929936,0.05362499401169161,0.06567565651728195
0,5,10,100,rcl,184535,0.023680436117750017,0.029867522679110404,0.0034633552948394406,0.0044145656688563285,0.028371351690780932,0.03420999497307531,0.04128071125551412,0.05402675708155592,0.05088770114848752,0.060043569525113145
0,5,10,100,rcl,874369,0.019764741743107467,0.024294919567905124,0.003320302933696241,0.004190039877684638,0.03137269098883453,0.03809982071341471,0.04658414898855356,0.056916747221549324,0.05904119012969145,0.068742326696054
0,5,10,100,rcl,39876,0.02489117087437029,0.030357796543259315,0.003177246236420778,0.003972765739420571,0.032450114159284324,0.040343980309949554,0.04043021311193283,0.051242863468003864,0.052127611579723496,0.0642203571660186
0,5,10,100,rcl,738836,0.02205641996896651,0.026410278296670316,0.0032797291007870223,0.004082752845197273,0.02721073039620912,0.03342406129397522,0.04059135052545328,0.05218786578317362,0.05670513666136064,0.06802661198665445
0,5,10,100,rcl,100589,0.020287476868660344,0.025823542759190427,0.0034623220817924837,0.004255608711010647,0.03247936667504786,0.03878327341445177,0.03878421794341874,0.05034087664045395,0.052315849943748736,0.06196072218846569
0,5,10,100,rcl,812811,0.022052144013197484,0.028301698853712205,0.003009903720680797,0.0039351364697227395,0.033445330598495686,0.0412188628608136,0.04595501802320646,0.05673837784096709,0.0507667472579695,0.060366380141000604
0,5,10,100,rcl,75122,0.024127059074722276,0.031076854482280755,0.0035102929323640175,0.004359409126458524,0.027911682375810844,0.035854639094944206,0.04549482389070075,0.057554594208297546,0.05133927374682032,0.06142267076485489
0,5,10,100,rcl,182935,0.020290203261106147,0.026532230399431596,0.0034011478453833386,0.00435979153528714,0.03222508950889921,0.03940515827894561,0.03828169868182952,0.04699732759354386,0.052754064276588304,0.06271655662945345
0,5,10,100,rcl,911677,0.023291453504375035,0.028576325857091734,0.003431647120943045,0.0042561248631177925,0.033313700375698134,0.04116148619469376,0.05150268840129851,0.06448225402625214,0.054196865582564424,0.06653645337542247
